t_sec;x_true;y_true;theta_true;x_pred;y_pred;theta_pred;x_est;y_est;theta_est;v_cmd;w_cmd;v_meas;w_meas;pos_err_m;heading_err_deg
45.70869;-5.030255;-0.788307;-1.565490;-5.029599;-0.794349;-1.567799;-5.024253;-0.775328;-1.564263;0.249994;0.008214;0.271154;0.056438;0.014299;0.070310
45.72571;-5.030189;-0.800807;-1.565537;-5.024170;-0.786984;-1.563173;-5.031338;-0.794791;-1.578546;0.250000;-0.000952;0.233115;0.021801;0.006125;0.745331
45.74271;-5.030123;-0.813305;-1.564625;-5.031466;-0.808439;-1.581699;-5.031870;-0.820743;-1.596455;0.249971;0.018242;0.272980;-0.063053;0.007641;1.823690
45.76243;-5.030046;-0.825798;-1.562628;-5.032219;-0.834545;-1.595659;-5.036458;-0.835871;-1.590244;0.249862;0.039941;0.276119;0.015918;0.011940;1.582282
45.78177;-5.029944;-0.838293;-1.560936;-5.036642;-0.846054;-1.587548;-5.039646;-0.839953;-1.605931;0.249901;0.033844;0.203692;0.053922;0.009843;2.578037
45.79782;-5.029821;-0.850780;-1.558256;-5.040115;-0.853279;-1.605932;-5.032961;-0.856360;-1.620093;0.249751;0.053598;0.266684;-0.000022;0.006403;3.542995
45.81658;-5.029664;-0.863258;-1.554821;-5.033575;-0.868819;-1.619859;-5.040845;-0.871030;-1.618104;0.249590;0.068702;0.249475;0.004678;0.013617;3.625825
45.83360;-5.029465;-0.875736;-1.551389;-5.041465;-0.884097;-1.618344;-5.037158;-0.871413;-1.606999;0.249591;0.068639;0.261636;-0.004799;0.008825;3.186206
45.85064;-5.029223;-0.888221;-1.548677;-5.037596;-0.883777;-1.605304;-5.023460;-0.881862;-1.607884;0.249745;0.054243;0.247428;0.033897;0.008581;3.392314
45.86830;-5.028946;-0.900706;-1.546110;-5.023903;-0.894353;-1.604663;-5.026206;-0.890737;-1.616618;0.249771;0.051341;0.249964;0.064418;0.010339;4.039825
45.88534;-5.028638;-0.913186;-1.542978;-5.026814;-0.904935;-1.610609;-5.042716;-0.901798;-1.597247;0.249659;0.062639;0.284211;0.120176;0.018107;3.109397
45.90194;-5.028291;-0.925672;-1.540766;-5.043034;-0.914305;-1.595172;-5.033713;-0.911831;-1.591266;0.249830;0.044248;0.250227;0.041502;0.014866;2.893466
45.91833;-5.027916;-0.938161;-1.539043;-5.033937;-0.924066;-1.586831;-5.025493;-0.926650;-1.587216;0.249897;0.034459;0.244741;0.088698;0.011764;2.760125
45.93534;-5.027519;-0.950652;-1.537682;-5.025682;-0.938666;-1.585933;-5.027984;-0.941851;-1.587424;0.249936;0.027213;0.240358;0.025652;0.008814;2.849994
45.95198;-5.027105;-0.963142;-1.536271;-5.028151;-0.952923;-1.584435;-5.030669;-0.967953;-1.577494;0.249931;0.028228;0.221468;0.059784;0.005987;2.361910
45.96967;-5.026674;-0.975633;-1.535412;-5.030745;-0.980735;-1.575843;-5.030455;-0.985327;-1.564778;0.249974;0.017164;0.255642;0.033009;0.010406;1.682542
45.98519;-5.026232;-0.988125;-1.535318;-5.030405;-0.996487;-1.567804;-5.027804;-1.005829;-1.559683;0.250000;0.001881;0.223206;-0.060514;0.017773;1.396014
46.00474;-5.025788;-1.000617;-1.535567;-5.027627;-1.019918;-1.556686;-5.035710;-1.010484;-1.561554;0.249998;-0.004982;0.281816;0.059955;0.013992;1.488945
46.02374;-5.025348;-1.013109;-1.535585;-5.035604;-1.022914;-1.563126;-5.036763;-1.017694;-1.565688;0.250000;-0.000350;0.248610;-0.031439;0.012301;1.724804
46.04127;-5.024908;-1.025601;-1.535337;-5.036708;-1.031235;-1.567742;-5.028696;-1.030477;-1.576446;0.249998;0.004948;0.270828;-0.041072;0.006175;2.355329
46.05833;-5.024465;-1.038093;-1.534565;-5.028770;-1.043091;-1.576859;-5.031991;-1.056528;-1.568058;0.249979;0.015454;0.252272;-0.008273;0.019912;1.918996
46.07694;-5.024012;-1.050584;-1.534242;-5.031946;-1.069504;-1.566669;-5.020380;-1.065772;-1.574533;0.249996;0.006448;0.259524;0.027767;0.015616;2.308502
46.09447;-5.023555;-1.063075;-1.533707;-5.020403;-1.078618;-1.570635;-5.025245;-1.076063;-1.557261;0.249990;0.010701;0.256934;0.077971;0.013097;1.349514
46.10977;-5.023092;-1.075566;-1.534133;-5.025026;-1.088589;-1.549449;-5.018207;-1.077963;-1.572531;0.249994;-0.008523;0.250551;0.156228;0.005441;2.200044
46.12734;-5.022633;-1.088058;-1.533751;-5.018218;-1.090738;-1.570733;-5.014705;-1.102024;-1.576387;0.249995;0.007653;0.255511;0.035973;0.016060;2.442877
46.14649;-5.022171;-1.100549;-1.533189;-5.014761;-1.114294;-1.574375;-5.027928;-1.117170;-1.578390;0.249989;0.011236;0.245398;0.040239;0.017590;2.589846
46.16461;-5.021701;-1.113038;-1.532302;-5.028018;-1.129332;-1.578119;-5.026714;-1.113335;-1.574190;0.249973;0.017744;0.243239;0.005433;0.005023;2.399998
46.18265;-5.021220;-1.125529;-1.531686;-5.026756;-1.126459;-1.573757;-5.030659;-1.118443;-1.563426;0.249987;0.012320;0.262484;0.008651;0.011803;1.818587
46.19956;-5.020731;-1.138019;-1.531654;-5.030548;-1.131782;-1.561619;-5.042124;-1.126462;-1.557192;0.250000;0.000634;0.266794;0.036144;0.024315;1.463210
46.21710;-5.020242;-1.150509;-1.531818;-5.041985;-1.138762;-1.561806;-5.030250;-1.144261;-1.552220;0.249999;-0.003276;0.246012;-0.092287;0.011799;1.168971
46.23237;-5.019755;-1.162999;-1.532462;-5.030037;-1.157085;-1.556062;-5.019764;-1.165866;-1.568110;0.249986;-0.012877;0.256529;-0.076829;0.002867;2.042511
46.24842;-5.019276;-1.175490;-1.532314;-5.019723;-1.177937;-1.566725;-5.021586;-1.159693;-1.557402;0.249999;0.002962;0.241424;0.027708;0.015965;1.437481
46.27061;-5.018795;-1.187980;-1.532780;-5.021396;-1.173316;-1.556321;-5.018270;-1.176354;-1.542783;0.249992;-0.009328;0.272498;0.021628;0.011639;0.573103
46.28470;-5.018320;-1.200468;-1.534174;-5.017935;-1.188777;-1.544965;-5.021944;-1.197392;-1.526869;0.249933;-0.027883;0.248551;-0.043652;0.004754;0.418565
46.30528;-5.017862;-1.212950;-1.536464;-5.021375;-1.210640;-1.528798;-5.010629;-1.217350;-1.523550;0.249818;-0.045788;0.265199;-0.038581;0.008466;0.739918
46.32329;-5.017434;-1.225431;-1.539130;-5.010022;-1.230710;-1.527230;-5.009908;-1.225547;-1.531445;0.249753;-0.053324;0.267477;-0.073603;0.007527;0.440301
46.34336;-5.017038;-1.237916;-1.541333;-5.009458;-1.236843;-1.530614;-5.006916;-1.232422;-1.538916;0.249831;-0.044072;0.226099;0.016617;0.011517;0.138504
46.35872;-5.016670;-1.250405;-1.543136;-5.006557;-1.243759;-1.539280;-5.013790;-1.246503;-1.538722;0.249887;-0.036054;0.226852;-0.007289;0.004850;0.252889
46.37527;-5.016325;-1.262895;-1.544840;-5.013376;-1.259596;-1.539586;-5.029936;-1.262891;-1.544541;0.249899;-0.034080;0.261994;-0.017271;0.013612;0.017160
46.39130;-5.016000;-1.275389;-1.545935;-5.029626;-1.274910;-1.545468;-5.028943;-1.257923;-1.541792;0.249958;-0.021895;0.240451;-0.018541;0.021739;0.237371
46.40846;-5.015690;-1.287882;-1.547211;-5.028521;-1.272366;-1.541322;-5.028692;-1.282081;-1.539990;0.249943;-0.025524;0.288975;0.009401;0.014238;0.413737
46.42750;-5.015395;-1.300375;-1.548596;-5.028329;-1.293817;-1.539697;-5.013485;-1.303820;-1.541987;0.249933;-0.027707;0.234847;0.005863;0.003939;0.378711
46.44451;-5.015117;-1.312868;-1.550106;-5.013108;-1.316236;-1.538859;-5.019991;-1.305907;-1.531356;0.249921;-0.030194;0.248421;0.062547;0.008498;1.074282
46.46116;-5.014859;-1.325358;-1.552148;-5.019504;-1.318475;-1.532648;-5.014368;-1.322066;-1.546730;0.249855;-0.040834;0.251549;-0.025828;0.003329;0.310414
46.47618;-5.014626;-1.337854;-1.553357;-5.014093;-1.334054;-1.548929;-5.022391;-1.336617;-1.540748;0.249949;-0.024192;0.239829;-0.043987;0.007863;0.722472
46.49370;-5.014408;-1.350348;-1.554794;-5.022041;-1.349009;-1.544475;-5.019237;-1.341832;-1.556328;0.249928;-0.028724;0.247951;-0.074546;0.009790;0.087943
46.50861;-5.014208;-1.362846;-1.555346;-5.019119;-1.354064;-1.566037;-5.025490;-1.356052;-1.559904;0.249989;-0.011051;0.244644;-0.194171;0.013170;0.261156
46.53193;-5.014015;-1.375344;-1.555580;-5.025341;-1.368717;-1.558196;-5.024754;-1.360736;-1.571569;0.249998;-0.004677;0.253320;0.034172;0.018131;0.916118
46.55678;-5.013825;-1.387843;-1.555125;-5.024746;-1.373140;-1.568766;-5.025427;-1.390708;-1.575915;0.249993;0.009090;0.248063;0.056062;0.011950;1.191154
46.57429;-5.013629;-1.400340;-1.554396;-5.025516;-1.404154;-1.578979;-5.021123;-1.393668;-1.566600;0.249982;0.014596;0.268927;-0.061287;0.010034;0.699268
46.59038;-5.013424;-1.412839;-1.554296;-5.021080;-1.406855;-1.568457;-5.015495;-1.415921;-1.592174;0.250000;0.001993;0.263750;-0.037139;0.003714;2.170261
46.60742;-5.013218;-1.425333;-1.552946;-5.015805;-1.429901;-1.593725;-5.017796;-1.434959;-1.601820;0.249917;0.030841;0.279679;-0.031010;0.010660;2.800252
46.62434;-5.012995;-1.437823;-1.550785;-5.018138;-1.446053;-1.601395;-5.007438;-1.445405;-1.595654;0.249838;0.043219;0.221990;0.008492;0.009400;2.570755
46.64239;-5.012745;-1.450316;-1.549168;-5.007729;-1.458129;-1.591660;-5.023318;-1.447926;-1.602123;0.249909;0.032340;0.254542;0.079877;0.010840;3.034101
46.65845;-5.012474;-1.462804;-1.546895;-5.023676;-1.459932;-1.599048;-5.008320;-1.464589;-1.583456;0.249821;0.045470;0.240227;0.061503;0.004522;2.094799
46.67467;-5.012176;-1.475299;-1.545871;-5.008488;-1.478470;-1.582350;-5.002124;-1.480538;-1.582834;0.249972;0.018016;0.277635;0.022116;0.011335;2.117812
46.69067;-5.011864;-1.487794;-1.545113;-5.002262;-1.492525;-1.581750;-5.009315;-1.478992;-1.576255;0.249980;0.015170;0.239763;0.021691;0.009163;1.784282
46.70747;-5.011543;-1.500289;-1.544627;-5.009383;-1.491535;-1.576225;-5.008318;-1.493809;-1.586336;0.249992;0.009724;0.250858;0.000595;0.007239;2.389758
46.72249;-5.011216;-1.512783;-1.543552;-5.008489;-1.504763;-1.586574;-5.012120;-1.510212;-1.593186;0.249960;0.021494;0.219126;-0.004758;0.002725;2.843843
46.73970;-5.010876;-1.525274;-1.542000;-5.012396;-1.522221;-1.594422;-5.009632;-1.529890;-1.583242;0.249916;0.031036;0.240251;-0.024708;0.004781;2.363005
46.75538;-5.010516;-1.537768;-1.541087;-5.009757;-1.541346;-1.580339;-5.001748;-1.524938;-1.564768;0.249971;0.018266;0.229139;0.058071;0.015539;1.356846
46.77065;-5.010145;-1.550262;-1.541418;-5.001626;-1.538608;-1.559016;-5.006857;-1.548246;-1.561729;0.249996;-0.006630;0.273407;0.115041;0.003857;1.163691
46.79073;-5.009778;-1.562756;-1.541843;-5.006748;-1.561540;-1.563415;-5.010297;-1.567116;-1.552949;0.249994;-0.008497;0.265908;-0.033726;0.004391;0.636329
46.81139;-5.009416;-1.575250;-1.542734;-5.010033;-1.580566;-1.549492;-5.007977;-1.567535;-1.530375;0.249972;-0.017817;0.269048;0.069149;0.007847;0.708129
46.82943;-5.009065;-1.587736;-1.544875;-5.007521;-1.578641;-1.529054;-5.022104;-1.588375;-1.538721;0.249819;-0.045717;0.222301;0.026425;0.013054;0.352618
46.84546;-5.008741;-1.600227;-1.546411;-5.021742;-1.600008;-1.540636;-5.013396;-1.599423;-1.562407;0.249918;-0.030716;0.232772;-0.038302;0.004724;0.916508
46.86299;-5.008437;-1.612723;-1.546697;-5.013258;-1.611893;-1.556967;-5.024505;-1.609171;-1.559440;0.249998;-0.005340;0.249414;0.108798;0.016457;0.730148
46.88070;-5.008135;-1.625220;-1.546944;-5.024364;-1.621418;-1.558990;-5.014803;-1.617976;-1.553594;0.249998;-0.004955;0.244943;0.009007;0.009845;0.381022
46.89777;-5.007837;-1.637715;-1.547714;-5.014628;-1.629587;-1.557948;-5.009630;-1.641058;-1.563674;0.249979;-0.015390;0.232259;-0.087071;0.003793;0.914425
46.91552;-5.007549;-1.650212;-1.547969;-5.009552;-1.653050;-1.565011;-5.021078;-1.645729;-1.578453;0.249998;-0.005107;0.239844;-0.026750;0.014253;1.746601
46.93256;-5.007263;-1.662707;-1.547133;-5.021177;-1.658272;-1.578899;-5.025649;-1.652005;-1.581276;0.249976;0.016729;0.250870;-0.008916;0.021274;1.956244
46.95020;-5.006968;-1.675202;-1.546044;-5.025813;-1.665990;-1.583770;-5.012081;-1.673323;-1.573704;0.249959;0.021768;0.279733;-0.049877;0.005447;1.584786
46.96740;-5.006658;-1.687698;-1.545652;-5.012123;-1.685938;-1.574517;-5.012714;-1.687480;-1.553126;0.249995;0.007847;0.252298;-0.016248;0.006060;0.428230
46.98339;-5.006344;-1.700192;-1.546482;-5.012507;-1.699785;-1.554744;-5.002012;-1.706149;-1.538984;0.249976;-0.016598;0.246145;-0.032350;0.007366;0.429582
46.99964;-5.006040;-1.712683;-1.548354;-5.001672;-1.716996;-1.539966;-5.005824;-1.717373;-1.540577;0.249878;-0.037442;0.217054;-0.019642;0.004695;0.445569
47.01580;-5.005760;-1.725174;-1.550061;-5.005470;-1.729357;-1.541974;-5.013526;-1.736003;-1.551286;0.249899;-0.034134;0.239790;-0.027932;0.013325;0.070232
47.03685;-5.005501;-1.737670;-1.550983;-5.013273;-1.748794;-1.550845;-5.015475;-1.750178;-1.536548;0.249970;-0.018439;0.255873;0.008831;0.015998;0.827039
47.05689;-5.005253;-1.750162;-1.552752;-5.014979;-1.764193;-1.534300;-5.011604;-1.765493;-1.553491;0.249891;-0.035384;0.280474;0.044962;0.016594;0.042335
47.07595;-5.005028;-1.762659;-1.553575;-5.011409;-1.777731;-1.556236;-5.010600;-1.777591;-1.553556;0.249976;-0.016462;0.244789;-0.054914;0.015937;0.001101
47.09348;-5.004813;-1.775156;-1.554412;-5.010383;-1.791190;-1.556159;-5.012388;-1.784860;-1.541861;0.249976;-0.016742;0.272012;-0.052058;0.012311;0.719093
47.10952;-5.004608;-1.787650;-1.555917;-5.012050;-1.796400;-1.541156;-5.015498;-1.787770;-1.547027;0.249921;-0.030098;0.230907;0.014109;0.010891;0.509356
47.12693;-5.004422;-1.800147;-1.557054;-5.015201;-1.800898;-1.549235;-5.006098;-1.782302;-1.527772;0.249955;-0.022734;0.262635;-0.044162;0.017924;1.677695
47.14346;-5.004250;-1.812635;-1.559440;-5.005591;-1.794743;-1.532399;-4.999294;-1.812362;-1.523485;0.249789;-0.049355;0.249036;-0.092531;0.004964;2.060102
47.16220;-5.004108;-1.825120;-1.562292;-4.998756;-1.823649;-1.522819;-5.010102;-1.836982;-1.534207;0.249718;-0.057040;0.225983;0.013315;0.013290;1.609160
47.18028;-5.004002;-1.837613;-1.564296;-5.009616;-1.850511;-1.535526;-4.996909;-1.847526;-1.528771;0.249861;-0.040074;0.270746;-0.026386;0.012190;2.035451
47.19681;-5.003921;-1.850101;-1.566876;-4.996393;-1.860778;-1.534877;-5.000284;-1.857748;-1.541970;0.249769;-0.051607;0.265237;-0.122135;0.008468;1.427002
47.21350;-5.003872;-1.862596;-1.568600;-4.999955;-1.869578;-1.543980;-4.997545;-1.866367;-1.541479;0.249897;-0.034483;0.236679;-0.040199;0.007366;1.553920
47.22859;-5.003845;-1.875090;-1.570406;-4.997209;-1.878742;-1.545722;-4.996640;-1.872879;-1.556833;0.249887;-0.036120;0.247586;-0.084853;0.007537;0.777712
47.24460;-5.003840;-1.887589;-1.571309;-4.996460;-1.884337;-1.553325;-4.996902;-1.881989;-1.548170;0.249972;-0.018046;0.229196;0.070162;0.008915;1.325764
47.26064;-5.003846;-1.900085;-1.572726;-4.996653;-1.893883;-1.551585;-5.012719;-1.910738;-1.551981;0.249930;-0.028344;0.237919;-0.068296;0.013864;1.188605
47.28167;-5.003870;-1.912584;-1.573608;-5.012487;-1.922555;-1.550379;-5.007752;-1.915163;-1.533370;0.249973;-0.017638;0.236380;0.032046;0.004661;2.305466
47.30372;-5.003905;-1.925076;-1.575703;-5.007323;-1.926831;-1.534700;-5.005862;-1.938360;-1.532489;0.249848;-0.041896;0.233522;-0.026597;0.013427;2.475976
47.32050;-5.003967;-1.937568;-1.577886;-5.005372;-1.951069;-1.532003;-4.996045;-1.938372;-1.536911;0.249834;-0.043671;0.254378;0.009705;0.007962;2.347721
47.33956;-5.004055;-1.950060;-1.579997;-4.995583;-1.951356;-1.533465;-4.997498;-1.943980;-1.535115;0.249845;-0.042213;0.259850;0.068925;0.008942;2.571514
47.35688;-5.004170;-1.962551;-1.582187;-4.997110;-1.955280;-1.537830;-4.989777;-1.963198;-1.541159;0.249833;-0.043800;0.226147;-0.054292;0.014408;2.350739
47.37455;-5.004312;-1.975043;-1.584167;-4.989407;-1.975684;-1.541160;-4.998895;-1.977815;-1.546521;0.249864;-0.039605;0.249821;-0.000017;0.006086;2.156955
47.39184;-5.004480;-1.987538;-1.585646;-4.998584;-1.991382;-1.549286;-5.000375;-2.003335;-1.524684;0.249924;-0.029569;0.271408;-0.055291;0.016321;3.492864
47.40838;-5.004665;-2.000024;-1.588374;-4.999897;-2.014189;-1.529036;-5.009952;-2.006187;-1.544135;0.249736;-0.055185;0.217287;-0.087041;0.008120;2.534721
47.42553;-5.004885;-2.012518;-1.589852;-5.009615;-2.019119;-1.545356;-4.999099;-2.011014;-1.541902;0.249932;-0.028005;0.258727;-0.024431;0.005978;2.747370
47.44148;-5.005123;-2.025011;-1.591604;-4.998793;-2.022055;-1.544322;-4.987080;-2.012653;-1.536868;0.249893;-0.035035;0.220902;-0.048399;0.021869;3.136156
47.45841;-5.005383;-2.037499;-1.593899;-4.986638;-2.026448;-1.540704;-5.001251;-2.019938;-1.532652;0.249817;-0.045904;0.276040;-0.076713;0.018040;3.509212
47.47645;-5.005671;-2.049987;-1.596163;-5.000850;-2.031223;-1.537850;-5.008994;-2.049694;-1.546382;0.249822;-0.045269;0.225825;-0.103948;0.003336;2.852242
47.49248;-5.005988;-2.062480;-1.597445;-5.008651;-2.063588;-1.545783;-5.020671;-2.068655;-1.564752;0.249943;-0.025639;0.277955;0.011982;0.015929;1.873134
47.51052;-5.006321;-2.074975;-1.597477;-5.020578;-2.079526;-1.559796;-5.005631;-2.085919;-1.554679;0.250000;0.001209;0.217425;0.099127;0.010966;2.452143
47.53243;-5.006655;-2.087470;-1.598328;-5.005411;-2.099410;-1.554409;-5.006574;-2.101013;-1.571578;0.249975;-0.017022;0.269849;0.005392;0.013543;1.532647
47.55218;-5.006999;-2.099965;-1.598145;-5.006584;-2.113786;-1.571673;-5.011757;-2.114063;-1.568700;0.249999;0.003659;0.255467;-0.001893;0.014880;1.687048
47.56532;-5.007341;-2.112460;-1.598026;-5.011697;-2.126210;-1.563129;-5.009513;-2.128347;-1.561080;0.250000;0.002373;0.242935;0.111426;0.016034;2.116888
47.58547;-5.007681;-2.124955;-1.598410;-5.009398;-2.140084;-1.560821;-4.993414;-2.139219;-1.546669;0.249995;-0.007685;0.234759;0.005180;0.020174;2.964556
47.60212;-5.008026;-2.137446;-1.599996;-4.993085;-2.152973;-1.546996;-4.993776;-2.159152;-1.545365;0.249913;-0.031715;0.275159;-0.006544;0.025965;3.130155
47.62034;-5.008391;-2.149936;-1.601654;-4.993431;-2.172308;-1.543869;-4.999855;-2.152934;-1.563794;0.249905;-0.033147;0.263214;0.029914;0.009047;2.169167
47.63936;-5.008776;-2.162430;-1.602077;-4.999790;-2.165039;-1.567187;-4.997608;-2.148710;-1.583240;0.249994;-0.008463;0.242093;-0.067851;0.017691;1.079265
47.65949;-5.009167;-2.174923;-1.601380;-4.997791;-2.163067;-1.583872;-5.002715;-2.177401;-1.580375;0.249983;0.013926;0.287161;-0.012631;0.006912;1.203499
47.67430;-5.009549;-2.187416;-1.600748;-5.002839;-2.189406;-1.581810;-5.003351;-2.187241;-1.576956;0.249986;0.012649;0.240109;-0.028686;0.006201;1.363179
47.69235;-5.009924;-2.199910;-1.600307;-5.003430;-2.200887;-1.576232;-5.005093;-2.201778;-1.581494;0.249993;0.008821;0.272923;0.014478;0.005179;1.077885
47.70692;-5.010293;-2.212404;-1.599556;-5.005223;-2.213781;-1.581845;-5.009303;-2.219870;-1.593455;0.249980;0.015022;0.240079;-0.007005;0.007531;0.349558
47.72474;-5.010652;-2.224894;-1.597996;-5.009571;-2.232373;-1.590920;-5.010884;-2.223503;-1.590106;0.249915;0.031206;0.250113;0.050690;0.001411;0.452015
47.73930;-5.010992;-2.237386;-1.596602;-5.011149;-2.237368;-1.589747;-5.027351;-2.242929;-1.580105;0.249933;0.027876;0.277358;0.007184;0.017273;0.945192
47.75534;-5.011314;-2.249880;-1.595448;-5.027465;-2.256228;-1.578607;-5.028176;-2.259874;-1.590607;0.249954;0.023075;0.266000;0.029952;0.019601;0.277352
47.78053;-5.011622;-2.262370;-1.593642;-5.028392;-2.271117;-1.589355;-5.009922;-2.271563;-1.579172;0.249887;0.036112;0.224895;0.025038;0.009348;0.829075
47.80318;-5.011908;-2.274866;-1.592922;-5.010071;-2.285308;-1.584156;-5.006542;-2.287837;-1.591946;0.249982;0.014415;0.274918;-0.099670;0.014037;0.055892
47.81749;-5.012184;-2.287360;-1.591508;-5.006759;-2.298908;-1.588839;-5.007481;-2.289861;-1.572110;0.249931;0.028274;0.221453;0.062146;0.005327;1.111415
47.83350;-5.012443;-2.299857;-1.591264;-5.007505;-2.300508;-1.574087;-4.996211;-2.300243;-1.578871;0.249998;0.004889;0.212955;-0.039533;0.016237;0.710062
47.85210;-5.012699;-2.312354;-1.590863;-4.996312;-2.312034;-1.579911;-4.996575;-2.310550;-1.573885;0.249994;0.008005;0.235839;-0.020810;0.016224;0.972796
47.86978;-5.012950;-2.324852;-1.590754;-4.996588;-2.323850;-1.569574;-5.021708;-2.310340;-1.579045;0.250000;0.002178;0.265998;0.086222;0.016950;0.670914
47.88780;-5.013199;-2.337347;-1.589775;-5.021782;-2.322077;-1.575257;-5.015579;-2.343037;-1.587508;0.249967;0.019583;0.234757;0.075763;0.006167;0.129897
47.90596;-5.013436;-2.349842;-1.588421;-5.015780;-2.355007;-1.587675;-4.994860;-2.359429;-1.611902;0.249936;0.027090;0.239440;-0.003330;0.020904;1.345400
47.92449;-5.013656;-2.362330;-1.586071;-4.995329;-2.371132;-1.609693;-5.004593;-2.363043;-1.618896;0.249808;0.046992;0.234249;0.044185;0.009092;1.880700
47.94172;-5.013847;-2.374813;-1.583081;-5.005170;-2.375619;-1.614474;-5.001999;-2.380765;-1.598756;0.249690;0.059809;0.251791;0.088427;0.013259;0.898136
47.96039;-5.014001;-2.387307;-1.581340;-5.002275;-2.391415;-1.594654;-5.004079;-2.384624;-1.605310;0.249897;0.034468;0.213074;0.082044;0.010278;1.373366
47.97694;-5.014132;-2.399799;-1.579176;-5.004529;-2.397333;-1.607165;-5.016495;-2.414930;-1.611189;0.249837;0.043288;0.254354;-0.037092;0.015314;1.834196
47.99247;-5.014237;-2.412284;-1.576369;-5.016983;-2.427875;-1.605760;-5.024598;-2.422277;-1.605528;0.249727;0.056128;0.259093;0.108572;0.014395;1.670681
48.01011;-5.014307;-2.424772;-1.573713;-5.024979;-2.433984;-1.601077;-5.009523;-2.430149;-1.604307;0.249755;0.053129;0.234273;0.089029;0.007197;1.752926
48.02713;-5.014343;-2.437263;-1.571480;-5.009894;-2.441507;-1.602626;-5.012458;-2.432275;-1.609709;0.249827;0.044660;0.227288;0.033632;0.005332;2.190383
48.05078;-5.014352;-2.449751;-1.568854;-5.012926;-2.444877;-1.606088;-5.021739;-2.459078;-1.603836;0.249761;0.052518;0.252206;0.072433;0.011898;2.004324
48.06541;-5.014327;-2.462240;-1.566358;-5.022143;-2.471804;-1.601126;-5.011108;-2.466932;-1.607655;0.249784;0.049914;0.254643;0.054195;0.005690;2.366109
48.09356;-5.014272;-2.474730;-1.563884;-5.011520;-2.478797;-1.603330;-5.008941;-2.479202;-1.602801;0.249787;0.049493;0.237451;0.086487;0.006958;2.229779
48.11527;-5.014185;-2.487222;-1.561751;-5.009323;-2.491318;-1.601736;-5.010062;-2.487065;-1.582907;0.249842;0.042662;0.242437;0.021286;0.004127;1.212144
48.13147;-5.014072;-2.499719;-1.560784;-5.010210;-2.498594;-1.584331;-5.009015;-2.500077;-1.569991;0.249968;0.019337;0.230594;-0.028489;0.005071;0.527514
48.14860;-5.013947;-2.512219;-1.560616;-5.008976;-2.511720;-1.564985;-5.030193;-2.509932;-1.550332;0.249999;0.003360;0.232871;0.100109;0.016405;0.589218
48.16712;-5.013820;-2.524718;-1.561116;-5.029940;-2.522119;-1.549787;-5.009830;-2.515087;-1.538772;0.249991;-0.010008;0.243779;0.010902;0.010424;1.280251
48.18265;-5.013699;-2.537212;-1.562800;-5.009440;-2.527178;-1.538275;-5.022423;-2.527344;-1.540775;0.249902;-0.033682;0.241933;0.009927;0.013171;1.261944
48.19823;-5.013599;-2.549709;-1.564057;-5.022127;-2.537404;-1.541977;-5.027471;-2.541944;-1.546975;0.249945;-0.025143;0.201275;-0.024039;0.015897;0.978734
48.21436;-5.013515;-2.562208;-1.564816;-5.027167;-2.554773;-1.547189;-5.031486;-2.548879;-1.564191;0.249980;-0.015175;0.256652;-0.004281;0.022375;0.035809
48.23043;-5.013440;-2.574707;-1.564442;-5.031363;-2.561055;-1.557116;-5.024807;-2.564969;-1.564653;0.249995;0.007488;0.243540;0.141508;0.014969;0.012076
48.24897;-5.013361;-2.587207;-1.564199;-5.024717;-2.580169;-1.565036;-5.010640;-2.585053;-1.558570;0.249998;0.004852;0.304008;-0.007668;0.003470;0.322539
48.26467;-5.013278;-2.599706;-1.564668;-5.010485;-2.598604;-1.560151;-5.009852;-2.601503;-1.565402;0.249992;-0.009385;0.271026;-0.031613;0.003868;0.042028
48.28129;-5.013202;-2.612206;-1.564746;-5.009791;-2.612832;-1.565403;-5.009721;-2.617246;-1.567426;0.250000;-0.001544;0.226580;-0.000026;0.006125;0.153584
48.29933;-5.013126;-2.624706;-1.564703;-5.009707;-2.629680;-1.571971;-5.012038;-2.624227;-1.578147;0.250000;0.000851;0.248684;-0.090892;0.001188;0.770262
48.31549;-5.013050;-2.637205;-1.563958;-5.012116;-2.636967;-1.575552;-5.021378;-2.624762;-1.569046;0.249981;0.014901;0.254796;0.051885;0.014973;0.291516
48.33873;-5.012964;-2.649704;-1.563523;-5.021356;-2.635897;-1.568608;-5.031600;-2.654293;-1.573350;0.249993;0.008700;0.222703;0.008760;0.019192;0.563046
48.35606;-5.012874;-2.662202;-1.562562;-5.031628;-2.665330;-1.573269;-5.017489;-2.661165;-1.565427;0.249968;0.019229;0.220748;0.001626;0.004730;0.164165
48.37355;-5.012771;-2.674702;-1.562435;-5.017407;-2.673629;-1.563106;-5.008276;-2.682018;-1.581248;0.249999;0.002529;0.249277;0.046407;0.008587;1.077910
48.39058;-5.012666;-2.687200;-1.561594;-5.008394;-2.694840;-1.578651;-5.005002;-2.688985;-1.582514;0.249975;0.016827;0.256435;0.051939;0.007869;1.198651
48.40687;-5.012551;-2.699698;-1.560761;-5.005141;-2.702044;-1.580391;-5.006922;-2.701202;-1.593042;0.249976;0.016659;0.261190;0.042471;0.005827;1.849547
