timestamp_s x y theta
33.100000 3.646181 3.799949 3.127050
33.200000 3.616184 3.800385 3.127049
33.300000 3.586187 3.800821 3.127048
33.400000 3.556190 3.801258 3.127047
33.500000 3.526193 3.801694 3.127046
33.600000 3.496196 3.802130 3.127045
33.700000 3.466200 3.802567 3.127045
33.800000 3.436203 3.803003 3.127044
33.900000 3.406206 3.803440 3.127044
34.000000 3.376209 3.803876 3.127043
34.100000 3.346212 3.804313 3.127043
34.200000 3.316216 3.804749 3.127042
34.300000 3.286219 3.805186 3.127042
34.400000 3.256222 3.805622 3.127042
34.500000 3.226225 3.806059 3.127041
34.600000 3.196228 3.806495 3.127041
34.700000 3.166231 3.806932 3.127041
34.800000 3.136235 3.807368 3.127041
34.900000 3.106238 3.807805 3.127040
35.000000 3.076241 3.808241 3.127040
35.100000 3.046244 3.808678 3.127040
35.200000 3.016247 3.809114 3.127040
35.300000 2.986250 3.809551 3.127040
35.400000 2.956254 3.809988 3.127040
35.500000 2.926257 3.810424 3.127040
35.600000 2.896260 3.810861 3.127039
35.700000 2.866263 3.811297 3.127039
35.800000 2.836266 3.811734 3.127039
35.900000 2.806270 3.812170 3.127039
36.000000 2.776273 3.812607 3.127039
36.100000 2.746276 3.813044 3.127039
36.200000 2.716279 3.813480 3.127039
36.300000 2.686282 3.813917 3.127039
36.400000 2.656285 3.814353 3.127039
36.500000 2.626418 3.814788 3.127039
36.600000 2.597345 3.815211 3.127039
36.700000 2.569138 3.815622 3.127039
36.800000 2.541770 3.816020 3.127039
36.900000 2.515218 3.816407 3.127039
37.000000 2.489456 3.816782 3.127039
37.100000 2.464461 3.817145 3.127039
37.200000 2.440211 3.817498 3.127039
37.300000 2.416682 3.817841 3.127039
37.400000 2.393854 3.818173 3.127039
37.500000 2.371706 3.818495 3.127039
37.600000 2.350217 3.818808 3.127039
37.700000 2.329368 3.819112 3.127039
37.800000 2.309140 3.819406 3.127039
37.900000 2.289514 3.819692 3.127039
38.000000 2.270473 3.819969 3.127039
38.100000 2.251998 3.820238 3.127039
38.200000 2.234073 3.820499 3.127039
38.300000 2.216683 3.820752 3.127039
38.400000 2.199810 3.820997 3.127039
38.500000 2.183439 3.821236 3.127039
38.600000 2.167556 3.821467 3.127038
38.700000 2.152146 3.821691 3.127038
38.800000 2.137194 3.821909 3.127038
38.900000 2.122688 3.822120 3.127038
39.000000 2.108614 3.822325 3.127038
39.100000 2.094959 3.822524 3.127038
39.200000 2.081710 3.822716 3.127038
39.300000 2.068856 3.822903 3.127038
39.400000 2.056384 3.823085 3.127038
39.500000 2.044284 3.823261 3.127038
39.600000 2.032544 3.823432 3.127038
39.700000 2.021154 3.823598 3.127038
39.800000 2.010103 3.823759 3.127038
39.900000 1.999381 3.823915 3.127038
40.000000 1.990240 3.824053 3.123288
40.100000 1.983099 3.824196 3.114538
40.200000 1.976996 3.824381 3.100788
40.300000 1.970548 3.824673 3.082038
