20;68;3.09;10.52;0.31;1.05;59988
30;47;4.64;7.27;0.46;0.73;60105
37;40;5.72;6.19;0.57;0.62;60224
32;53;4.95;8.2;0.5;0.82;60343
6;75;0.93;11.6;0.09;1.16;60460
13;66;2.01;10.21;0.2;1.02;60582
36;50;5.57;7.73;0.56;0.77;60703
3;88;0.46;13.61;0.05;1.36;60836
0;74;0;11.45;0;1.14;60953
0;74;0;11.45;0;1.14;61072
0;73;0;11.29;0;1.13;61191
0;71;0;10.98;0;1.1;61308
0;73;0;11.29;0;1.13;61427
30;53;4.64;8.2;0.46;0.82;61547
31;59;4.8;9.13;0.48;0.91;61674
4;80;0.62;12.38;0.06;1.24;61794
12;64;1.86;9.9;0.19;0.99;61913
40;35;6.19;5.41;0.62;0.54;62030
33;55;5.11;8.51;0.51;0.85;62149
16;70;2.48;10.83;0.25;1.08;62269
42;36;6.5;5.57;0.65;0.56;62386
33;54;5.11;8.35;0.51;0.84;62508
4;78;0.62;12.07;0.06;1.21;62627
37;54;5.72;8.35;0.57;0.84;62756
38;41;5.88;6.34;0.59;0.63;62874
37;38;5.72;5.88;0.57;0.59;62993
38;40;5.88;6.19;0.59;0.62;63113
19;68;2.94;10.52;0.29;1.05;63231
33;57;5.11;8.82;0.51;0.88;63363
40;42;6.19;6.5;0.62;0.65;63483
37;39;5.72;6.03;0.57;0.6;63600
40;42;6.19;6.5;0.62;0.65;63725
40;41;6.19;6.34;0.62;0.63;63845
39;40;6.03;6.19;0.6;0.62;63963
40;42;6.19;6.5;0.62;0.65;64082
41;42;6.34;6.5;0.63;0.65;64202
41;42;6.34;6.5;0.63;0.65;64324
37;39;5.72;6.03;0.57;0.6;64441
20;70;3.09;10.83;0.31;1.08;64560
