contdir;contesq;veldir;velesq;disdir;diseq;tmp
25;23;5.11;4.71;0.51;0.47;134498
24;23;4.91;4.71;0.49;0.47;134611
17;32;3.48;6.55;0.35;0.65;134724
14;34;2.86;6.96;0.29;0.7;134837
20;29;4.09;5.93;0.41;0.59;134950
35;14;7.16;2.86;0.72;0.29;135063
22;32;4.5;6.55;0.45;0.65;135182
25;24;5.11;4.91;0.51;0.49;135295
24;23;4.91;4.71;0.49;0.47;135408
26;21;5.32;4.3;0.53;0.43;135521
21;31;4.3;6.34;0.43;0.63;135635
22;30;4.5;6.14;0.45;0.61;135748
31;20;6.34;4.09;0.63;0.41;135861
15;35;3.07;7.16;0.31;0.72;135974
34;16;6.96;3.27;0.7;0.33;136087
32;21;6.55;4.3;0.65;0.43;136210
24;23;4.91;4.71;0.49;0.47;136322
24;23;4.91;4.71;0.49;0.47;136435
24;23;4.91;4.71;0.49;0.47;136548
23;22;4.71;4.5;0.47;0.45;136660
23;22;4.71;4.5;0.47;0.45;136773
23;23;4.71;4.71;0.47;0.47;136885
35;22;7.16;4.5;0.72;0.45;137023
36;15;7.36;3.07;0.74;0.31;137144
37;14;7.57;2.86;0.76;0.29;137267
29;17;5.93;3.48;0.59;0.35;137380
22;26;4.5;5.32;0.45;0.53;137493
19;27;3.89;5.52;0.39;0.55;137605
12;34;2.45;6.96;0.25;0.7;137718
12;33;2.45;6.75;0.25;0.68;137830
13;34;2.66;6.96;0.27;0.7;137943
13;34;2.66;6.96;0.27;0.7;138058
16;31;3.27;6.34;0.33;0.63;138171
27;25;5.52;5.11;0.55;0.51;138292
23;24;4.71;4.91;0.47;0.49;138405
22;23;4.5;4.71;0.45;0.47;138518
22;24;4.5;4.91;0.45;0.49;138631
23;24;4.71;4.91;0.47;0.49;138743
23;25;4.71;5.11;0.47;0.51;138856
21;23;4.3;4.71;0.43;0.47;138968
21;24;4.3;4.91;0.43;0.49;139081
22;23;4.5;4.71;0.45;0.47;139193
37;21;7.57;4.3;0.76;0.43;139315
43;6;8.8;1.23;0.88;0.12;139428
32;14;6.55;2.86;0.65;0.29;139541
31;14;6.34;2.86;0.63;0.29;139653
29;17;5.93;3.48;0.59;0.35;139768
25;24;5.11;4.91;0.51;0.49;139880
30;16;6.14;3.27;0.61;0.33;139993
31;19;6.34;3.89;0.63;0.39;140105
30;17;6.14;3.48;0.61;0.35;140218
28;24;5.73;4.91;0.57;0.49;140339
26;21;5.32;4.3;0.53;0.43;140452
23;24;4.71;4.91;0.47;0.49;140565
24;23;4.91;4.71;0.49;0.47;140678
24;22;4.91;4.5;0.49;0.45;140790
23;23;4.71;4.71;0.47;0.47;140903
24;22;4.91;4.5;0.49;0.45;141015
25;22;5.11;4.5;0.51;0.45;141128
25;22;5.11;4.5;0.51;0.45;141240
26;25;5.32;5.11;0.53;0.51;141362
25;22;5.11;4.5;0.51;0.45;141477
24;24;4.91;4.91;0.49;0.49;141590
24;22;4.91;4.5;0.49;0.45;141702
27;25;5.52;5.11;0.55;0.51;141824
25;23;5.11;4.71;0.51;0.47;141936
24;22;4.91;4.5;0.49;0.45;142049
24;22;4.91;4.5;0.49;0.45;142161
24;22;4.91;4.5;0.49;0.45;142274
24;22;4.91;4.5;0.49;0.45;142389
25;23;5.11;4.71;0.51;0.47;142502
24;22;4.91;4.5;0.49;0.45;142615
22;26;4.5;5.32;0.45;0.53;142728
13;34;2.66;6.96;0.27;0.7;142840
13;33;2.66;6.75;0.27;0.68;142953
13;32;2.66;6.55;0.27;0.65;143065
13;33;2.66;6.75;0.27;0.68;143180
14;32;2.86;6.55;0.29;0.65;143292
15;35;3.07;7.16;0.31;0.72;143414
14;33;2.86;6.75;0.29;0.68;143527
14;32;2.86;6.55;0.29;0.65;143640
13;32;2.66;6.55;0.27;0.65;143752
16;31;3.27;6.34;0.33;0.63;143865
28;20;5.73;4.09;0.57;0.41;143977
36;11;7.36;2.25;0.74;0.23;144090
25;23;5.11;4.71;0.51;0.47;144207
23;23;4.71;4.71;0.47;0.47;144320
24;25;4.91;5.11;0.49;0.51;144442
22;23;4.5;4.71;0.45;0.47;144555
22;23;4.5;4.71;0.45;0.47;144668
22;23;4.5;4.71;0.45;0.47;144781
22;24;4.5;4.91;0.45;0.49;144896
21;23;4.3;4.71;0.43;0.47;145009
21;23;4.3;4.71;0.43;0.47;145121
22;24;4.5;4.91;0.45;0.49;145234
23;24;4.71;4.91;0.47;0.49;145346
23;24;4.71;4.91;0.47;0.49;145462
22;23;4.5;4.71;0.45;0.47;145575
22;23;4.5;4.71;0.45;0.47;145688
24;24;4.91;4.91;0.49;0.49;145800
29;20;5.93;4.09;0.59;0.41;145913
44;3;9;0.61;0.9;0.06;146025
42;0;8.59;0;0.86;0;146138
41;0;8.39;0;0.84;0;146250
42;0;8.59;0;0.86;0;146363
45;0;9.21;0;0.92;0;146485
53;0;10.84;0;1.08;0;146625
42;0;8.59;0;0.86;0;146738
35;8;7.16;1.64;0.72;0.16;146850
32;13;6.55;2.66;0.65;0.27;146962
32;13;6.55;2.66;0.65;0.27;147075
35;11;7.16;2.25;0.72;0.23;147187
41;5;8.39;1.02;0.84;0.1;147300
31;13;6.34;2.66;0.63;0.27;147412
34;14;6.96;2.86;0.7;0.29;147534
38;10;7.77;2.05;0.78;0.2;147647
32;15;6.55;3.07;0.65;0.31;147760
31;13;6.34;2.66;0.63;0.27;147872
31;13;6.34;2.66;0.63;0.27;147985
32;13;6.55;2.66;0.65;0.27;148097
31;13;6.34;2.66;0.63;0.27;148210
33;13;6.75;2.66;0.68;0.27;148325
32;13;6.55;2.66;0.65;0.27;148438
32;13;6.55;2.66;0.65;0.27;148553
32;14;6.55;2.86;0.65;0.29;148666
33;13;6.75;2.66;0.68;0.27;148779
32;13;6.55;2.66;0.65;0.27;148892
32;13;6.55;2.66;0.65;0.27;149004
32;13;6.55;2.66;0.65;0.27;149117
32;14;6.55;2.86;0.65;0.29;149229
32;13;6.55;2.66;0.65;0.27;149342
32;13;6.55;2.66;0.65;0.27;149454
33;13;6.75;2.66;0.68;0.27;149570
32;13;6.55;2.66;0.65;0.27;149683
33;13;6.75;2.66;0.68;0.27;149796
31;13;6.34;2.66;0.63;0.27;149908
32;15;6.55;3.07;0.65;0.31;150023
23;23;4.71;4.71;0.47;0.47;150135
22;23;4.5;4.71;0.45;0.47;150247
24;22;4.91;4.5;0.49;0.45;150359
23;21;4.71;4.3;0.47;0.43;150471
26;23;5.32;4.71;0.53;0.47;150593
24;21;4.91;4.3;0.49;0.43;150706
25;21;5.11;4.3;0.51;0.43;150819
24;22;4.91;4.5;0.49;0.45;150931
23;21;4.71;4.3;0.47;0.43;151043
24;22;4.91;4.5;0.49;0.45;151155
25;23;5.11;4.71;0.51;0.47;151277
23;21;4.71;4.3;0.47;0.43;151383
22;21;4.5;4.3;0.45;0.43;151495
25;23;5.11;4.71;0.51;0.47;151610
25;22;5.11;4.5;0.51;0.45;151725
24;22;4.91;4.5;0.49;0.45;151838
24;22;4.91;4.5;0.49;0.45;151951
23;21;4.71;4.3;0.47;0.43;152063
23;21;4.71;4.3;0.47;0.43;152175
23;20;4.71;4.09;0.47;0.41;152287
24;21;4.91;4.3;0.49;0.43;152399
23;21;4.71;4.3;0.47;0.43;152511
25;22;5.11;4.5;0.51;0.45;152626
23;22;4.71;4.5;0.47;0.45;152739
24;22;4.91;4.5;0.49;0.45;152852
23;21;4.71;4.3;0.47;0.43;152964
24;22;4.91;4.5;0.49;0.45;153076
23;22;4.71;4.5;0.47;0.45;153188
24;21;4.91;4.3;0.49;0.43;153300
24;22;4.91;4.5;0.49;0.45;153415
22;21;4.5;4.3;0.45;0.43;153527
24;22;4.91;4.5;0.49;0.45;153642
22;22;4.5;4.5;0.45;0.45;153755
23;22;4.71;4.5;0.47;0.45;153868
23;21;4.71;4.3;0.47;0.43;153980
23;22;4.71;4.5;0.47;0.45;154092
22;21;4.5;4.3;0.45;0.43;154204
23;21;4.71;4.3;0.47;0.43;154316
22;21;4.5;4.3;0.45;0.43;154428
24;21;4.91;4.3;0.49;0.43;154540
23;22;4.71;4.5;0.47;0.45;154655
23;22;4.71;4.5;0.47;0.45;154768
18;31;3.68;6.34;0.37;0.63;154880
2;48;0.41;9.82;0.04;0.98;154992
0;42;0;8.59;0;0.86;155107
0;41;0;8.39;0;0.84;155219
0;41;0;8.39;0;0.84;155331
0;47;0;9.61;0;0.96;155456
0;43;0;8.8;0;0.88;155573
0;45;0;9.21;0;0.92;155694
0;41;0;8.39;0;0.84;155807
0;41;0;8.39;0;0.84;155920
0;41;0;8.39;0;0.84;156032
0;40;0;8.18;0;0.82;156144
0;41;0;8.39;0;0.84;156256
0;41;0;8.39;0;0.84;156368
0;41;0;8.39;0;0.84;156480
0;40;0;8.18;0;0.82;156592
0;43;0;8.8;0;0.88;156707
0;43;0;8.8;0;0.88;156820
0;45;0;9.21;0;0.92;156935
0;43;0;8.8;0;0.88;157047
14;32;2.86;6.55;0.29;0.65;157159
21;23;4.3;4.71;0.43;0.47;157271
21;23;4.3;4.71;0.43;0.47;157383
22;23;4.5;4.71;0.45;0.47;157495
22;23;4.5;4.71;0.45;0.47;157607
24;25;4.91;5.11;0.49;0.51;157729
20;22;4.09;4.5;0.41;0.45;157842
21;22;4.3;4.5;0.43;0.45;157955
20;23;4.09;4.71;0.41;0.47;158067
20;22;4.09;4.5;0.41;0.45;158179
20;21;4.09;4.3;0.41;0.43;158291
21;22;4.3;4.5;0.43;0.45;158403
20;22;4.09;4.5;0.41;0.45;158515
21;22;4.3;4.5;0.43;0.45;158630
22;23;4.5;4.71;0.45;0.47;158745
21;23;4.3;4.71;0.43;0.47;158858
22;23;4.5;4.71;0.45;0.47;158970
24;21;4.91;4.3;0.49;0.43;159082
25;21;5.11;4.3;0.51;0.43;159194
25;24;5.11;4.91;0.51;0.49;159306
25;25;5.11;5.11;0.51;0.51;159418
25;24;5.11;4.91;0.51;0.49;159530
24;24;4.91;4.91;0.49;0.49;159642
19;32;3.89;6.55;0.39;0.65;159763
9;36;1.84;7.36;0.18;0.74;159876
15;30;3.07;6.14;0.31;0.61;159989
14;29;2.86;5.93;0.29;0.59;160101
12;32;2.45;6.55;0.25;0.65;160216
13;32;2.66;6.55;0.27;0.65;160331
13;31;2.66;6.34;0.27;0.63;160443
13;31;2.66;6.34;0.27;0.63;160555
13;30;2.66;6.14;0.27;0.61;160667
13;34;2.66;6.96;0.27;0.7;160788
11;32;2.25;6.55;0.23;0.65;160901
12;31;2.45;6.34;0.25;0.63;161014
19;23;3.89;4.71;0.39;0.47;161126
20;22;4.09;4.5;0.41;0.45;161238
19;22;3.89;4.5;0.39;0.45;161350
24;19;4.91;3.89;0.49;0.39;161462
36;10;7.36;2.05;0.74;0.2;161574
31;10;6.34;2.05;0.63;0.2;161686
33;13;6.75;2.66;0.68;0.27;161808
31;13;6.34;2.66;0.63;0.27;161921
31;14;6.34;2.86;0.63;0.29;162036
27;15;5.52;3.07;0.55;0.31;162148
20;23;4.09;4.71;0.41;0.47;162260
20;24;4.09;4.91;0.41;0.49;162372
20;22;4.09;4.5;0.41;0.45;162484
23;22;4.71;4.5;0.47;0.45;162596
23;20;4.71;4.09;0.47;0.41;162708
24;23;4.91;4.71;0.49;0.47;162830
23;21;4.71;4.3;0.47;0.43;162943
22;20;4.5;4.09;0.45;0.41;163055
22;21;4.5;4.3;0.45;0.43;163167
22;19;4.5;3.89;0.45;0.39;163279
25;17;5.11;3.48;0.51;0.35;163391
22;20;4.5;4.09;0.45;0.41;163503
25;18;5.11;3.68;0.51;0.37;163615
28;16;5.73;3.27;0.57;0.33;163729
30;17;6.14;3.48;0.61;0.35;163851
25;20;5.11;4.09;0.51;0.41;163964
22;22;4.5;4.5;0.45;0.45;164077
24;19;4.91;3.89;0.49;0.39;164189
30;13;6.14;2.66;0.61;0.27;164301
31;12;6.34;2.45;0.63;0.25;164413
30;13;6.14;2.66;0.61;0.27;164525
30;13;6.14;2.66;0.61;0.27;164637
30;13;6.14;2.66;0.61;0.27;164749
37;16;7.57;3.27;0.76;0.33;164889
32;13;6.55;2.66;0.65;0.27;165002
29;14;5.93;2.86;0.59;0.29;165114
20;23;4.09;4.71;0.41;0.47;165226
20;22;4.09;4.5;0.41;0.45;165338
22;22;4.5;4.5;0.45;0.45;165453
23;21;4.71;4.3;0.47;0.43;165566
25;18;5.11;3.68;0.51;0.37;165679
31;12;6.34;2.45;0.63;0.25;165792
28;20;5.73;4.09;0.57;0.41;165915
27;17;5.52;3.48;0.55;0.35;166028
29;15;5.93;3.07;0.59;0.31;166141
24;20;4.91;4.09;0.49;0.41;166254
28;15;5.73;3.07;0.57;0.31;166367
22;22;4.5;4.5;0.45;0.45;166480
23;22;4.71;4.5;0.47;0.45;166593
23;21;4.71;4.3;0.47;0.43;166706
23;21;4.71;4.3;0.47;0.43;166819
23;22;4.71;4.5;0.47;0.45;166935
23;20;4.71;4.09;0.47;0.41;167048
23;22;4.71;4.5;0.47;0.45;167163
22;20;4.5;4.09;0.45;0.41;167276
22;20;4.5;4.09;0.45;0.41;167389
21;21;4.3;4.3;0.43;0.43;167502
22;24;4.5;4.91;0.45;0.49;167615
23;22;4.71;4.5;0.47;0.45;167728
23;21;4.71;4.3;0.47;0.43;167841
23;22;4.71;4.5;0.47;0.45;167957
22;21;4.5;4.3;0.45;0.43;168070
23;21;4.71;4.3;0.47;0.43;168183
23;21;4.71;4.3;0.47;0.43;168296
23;22;4.71;4.5;0.47;0.45;168409
22;21;4.5;4.3;0.45;0.43;168522
23;22;4.71;4.5;0.47;0.45;168635
22;21;4.5;4.3;0.45;0.43;168748
23;23;4.71;4.71;0.47;0.47;168863
23;22;4.71;4.5;0.47;0.45;168979
23;22;4.71;4.5;0.47;0.45;169092
23;21;4.71;4.3;0.47;0.43;169205
22;22;4.5;4.5;0.45;0.45;169318
22;22;4.5;4.5;0.45;0.45;169431
23;21;4.71;4.3;0.47;0.43;169544
25;25;5.11;5.11;0.51;0.51;169674
16;30;3.27;6.14;0.33;0.61;169792
13;29;2.66;5.93;0.27;0.59;169905
22;23;4.5;4.71;0.45;0.47;170021
22;21;4.5;4.3;0.45;0.43;170134
21;21;4.3;4.3;0.43;0.43;170247
22;21;4.5;4.3;0.45;0.43;170360
23;22;4.71;4.5;0.47;0.45;170473
22;22;4.5;4.5;0.45;0.45;170586
22;23;4.5;4.71;0.45;0.47;170701
22;22;4.5;4.5;0.45;0.45;170814
22;22;4.5;4.5;0.45;0.45;170927
18;30;3.68;6.14;0.37;0.61;171049
17;26;3.48;5.32;0.35;0.53;171162
20;24;4.09;4.91;0.41;0.49;171275
14;28;2.86;5.73;0.29;0.57;171388
20;23;4.09;4.71;0.41;0.47;171501
23;22;4.71;4.5;0.47;0.45;171614
21;21;4.3;4.3;0.43;0.43;171727
21;22;4.3;4.5;0.43;0.45;171840
16;28;3.27;5.73;0.33;0.57;171953
18;28;3.68;5.73;0.37;0.57;172075
22;21;4.5;4.3;0.45;0.43;172188
15;28;3.07;5.73;0.31;0.57;172301
13;30;2.66;6.14;0.27;0.61;172416
20;22;4.09;4.5;0.41;0.45;172529
20;20;4.09;4.09;0.41;0.41;172642
20;20;4.09;4.09;0.41;0.41;172755
17;21;3.48;4.3;0.35;0.43;172868
16;25;3.27;5.11;0.33;0.51;172981
21;22;4.3;4.5;0.43;0.45;173097
21;22;4.3;4.5;0.43;0.45;173210
22;23;4.5;4.71;0.45;0.47;173323
21;22;4.3;4.5;0.43;0.45;173436
21;22;4.3;4.5;0.43;0.45;173549
21;22;4.3;4.5;0.43;0.45;173662
21;22;4.3;4.5;0.43;0.45;173775
21;22;4.3;4.5;0.43;0.45;173888
21;22;4.3;4.5;0.43;0.45;174001
21;23;4.3;4.71;0.43;0.47;174119
20;22;4.09;4.5;0.41;0.45;174232
21;24;4.3;4.91;0.43;0.49;174354
20;21;4.09;4.3;0.41;0.43;174467
20;22;4.09;4.5;0.41;0.45;174580
19;21;3.89;4.3;0.39;0.43;174693
19;21;3.89;4.3;0.39;0.43;174806
20;20;4.09;4.09;0.41;0.41;174919
19;21;3.89;4.3;0.39;0.43;175032
22;22;4.5;4.5;0.45;0.45;175148
21;21;4.3;4.3;0.43;0.43;175261
21;22;4.3;4.5;0.43;0.45;175374
21;21;4.3;4.3;0.43;0.43;175487
21;21;4.3;4.3;0.43;0.43;175600
21;20;4.3;4.09;0.43;0.41;175713
21;21;4.3;4.3;0.43;0.43;175828
20;21;4.09;4.3;0.41;0.43;175941
22;20;4.5;4.09;0.45;0.41;176054
22;21;4.5;4.3;0.45;0.43;176170
22;22;4.5;4.5;0.45;0.45;176283
22;22;4.5;4.5;0.45;0.45;176396
22;22;4.5;4.5;0.45;0.45;176509
21;21;4.3;4.3;0.43;0.43;176622
21;21;4.3;4.3;0.43;0.43;176735
20;21;4.09;4.3;0.41;0.43;176848
20;20;4.09;4.09;0.41;0.41;176961
21;21;4.3;4.3;0.43;0.43;177074
22;22;4.5;4.5;0.45;0.45;177190
21;21;4.3;4.3;0.43;0.43;177303
21;21;4.3;4.3;0.43;0.43;177416
21;21;4.3;4.3;0.43;0.43;177531
21;20;4.3;4.09;0.43;0.41;177644
20;20;4.09;4.09;0.41;0.41;177757
20;20;4.09;4.09;0.41;0.41;177870
21;20;4.3;4.09;0.43;0.41;177983
21;22;4.3;4.5;0.43;0.45;178100
23;21;4.71;4.3;0.47;0.43;178216
21;21;4.3;4.3;0.43;0.43;178329
22;21;4.5;4.3;0.45;0.43;178442
22;22;4.5;4.5;0.45;0.45;178555
22;21;4.5;4.3;0.45;0.43;178668
21;21;4.3;4.3;0.43;0.43;178781
21;22;4.3;4.5;0.43;0.45;178894
21;23;4.3;4.71;0.43;0.47;179006
26;26;5.32;5.32;0.53;0.53;179144
24;23;4.91;4.71;0.49;0.47;179262
21;22;4.3;4.5;0.43;0.45;179375
22;21;4.5;4.3;0.45;0.43;179488
22;22;4.5;4.5;0.45;0.45;179601
21;22;4.3;4.5;0.43;0.45;179714
21;21;4.3;4.3;0.43;0.43;179827
21;21;4.3;4.3;0.43;0.43;179940
21;22;4.3;4.5;0.43;0.45;180053
21;21;4.3;4.3;0.43;0.43;180166
22;22;4.5;4.5;0.45;0.45;180282
22;23;4.5;4.71;0.45;0.47;180395
21;22;4.3;4.5;0.43;0.45;180508
21;21;4.3;4.3;0.43;0.43;180621
21;21;4.3;4.3;0.43;0.43;180734
21;21;4.3;4.3;0.43;0.43;180847
21;22;4.3;4.5;0.43;0.45;180962
21;22;4.3;4.5;0.43;0.45;181075
32;14;6.55;2.86;0.65;0.29;181188
27;19;5.52;3.89;0.55;0.39;181304
25;19;5.11;3.89;0.51;0.39;181417
25;19;5.11;3.89;0.51;0.39;181530
26;17;5.32;3.48;0.53;0.35;181643
28;15;5.73;3.07;0.57;0.31;181756
24;20;4.91;4.09;0.49;0.41;181869
26;17;5.32;3.48;0.53;0.35;181982
25;19;5.11;3.89;0.51;0.39;182095
23;20;4.71;4.09;0.47;0.41;182208
29;16;5.93;3.27;0.59;0.33;182324
21;23;4.3;4.71;0.43;0.47;182437
23;21;4.71;4.3;0.47;0.43;182550
24;20;4.91;4.09;0.49;0.41;182665
28;14;5.73;2.86;0.57;0.29;182778
22;20;4.5;4.09;0.45;0.41;182891
21;21;4.3;4.3;0.43;0.43;183004
22;20;4.5;4.09;0.45;0.41;183117
21;20;4.3;4.09;0.43;0.41;183230
22;21;4.5;4.3;0.45;0.43;183346
22;21;4.5;4.3;0.45;0.43;183459
22;21;4.5;4.3;0.45;0.43;183572
23;21;4.71;4.3;0.47;0.43;183685
21;20;4.3;4.09;0.43;0.41;183797
24;22;4.91;4.5;0.49;0.45;183919
22;20;4.5;4.09;0.45;0.41;184032
22;21;4.5;4.3;0.45;0.43;184145
22;21;4.5;4.3;0.45;0.43;184258
22;22;4.5;4.5;0.45;0.45;184376
22;20;4.5;4.09;0.45;0.41;184489
22;21;4.5;4.3;0.45;0.43;184602
22;20;4.5;4.09;0.45;0.41;184715
22;21;4.5;4.3;0.45;0.43;184828
22;20;4.5;4.09;0.45;0.41;184941
23;21;4.71;4.3;0.47;0.43;185054
22;21;4.5;4.3;0.45;0.43;185167
21;20;4.3;4.09;0.43;0.41;185280
22;21;4.5;4.3;0.45;0.43;185396
23;21;4.71;4.3;0.47;0.43;185509
22;20;4.5;4.09;0.45;0.41;185622
21;20;4.3;4.09;0.43;0.41;185735
21;21;4.3;4.3;0.43;0.43;185848
22;20;4.5;4.09;0.45;0.41;185961
24;22;4.91;4.5;0.49;0.45;186076
23;21;4.71;4.3;0.47;0.43;186189
23;21;4.71;4.3;0.47;0.43;186302
23;22;4.71;4.5;0.47;0.45;186418
22;21;4.5;4.3;0.45;0.43;186531
23;22;4.71;4.5;0.47;0.45;186648
22;21;4.5;4.3;0.45;0.43;186761
22;20;4.5;4.09;0.45;0.41;186874
21;21;4.3;4.3;0.43;0.43;186987
22;21;4.5;4.3;0.45;0.43;187100
22;21;4.5;4.3;0.45;0.43;187213
22;21;4.5;4.3;0.45;0.43;187326
22;21;4.5;4.3;0.45;0.43;187442
23;21;4.71;4.3;0.47;0.43;187555
22;20;4.5;4.09;0.45;0.41;187668
22;21;4.5;4.3;0.45;0.43;187783
22;20;4.5;4.09;0.45;0.41;187896
21;21;4.3;4.3;0.43;0.43;188009
22;21;4.5;4.3;0.45;0.43;188122
22;20;4.5;4.09;0.45;0.41;188235
22;21;4.5;4.3;0.45;0.43;188348
31;45;6.34;9.21;0.63;0.92;188464
0;0;0;0;0;0;188575
20;19;4.09;3.89;0.41;0.39;188706
28;28;5.73;5.73;0.57;0.57;188824
25;31;5.11;6.34;0.51;0.63;188938
17;39;3.48;7.98;0.35;0.8;189052
26;30;5.32;6.14;0.53;0.61;189166
24;29;4.91;5.93;0.49;0.59;189280
22;32;4.5;6.55;0.45;0.65;189394
25;27;5.11;5.52;0.51;0.55;189507
27;26;5.52;5.32;0.55;0.53;189620
27;27;5.52;5.52;0.55;0.55;189735
28;28;5.73;5.73;0.57;0.57;189848
40;19;8.18;3.89;0.82;0.39;189961
32;25;6.55;5.11;0.65;0.51;190074
34;25;6.96;5.11;0.7;0.51;190187
27;29;5.52;5.93;0.55;0.59;190300
35;23;7.16;4.71;0.72;0.47;190413
27;29;5.52;5.93;0.55;0.59;190526
28;28;5.73;5.73;0.57;0.57;190641
29;29;5.93;5.93;0.59;0.59;190758
28;27;5.73;5.52;0.57;0.55;190871
27;27;5.52;5.52;0.55;0.55;190984
28;27;5.73;5.52;0.57;0.55;191097
28;27;5.73;5.52;0.57;0.55;191210
27;26;5.52;5.32;0.55;0.53;191323
29;27;5.93;5.52;0.59;0.55;191436
31;25;6.34;5.11;0.63;0.51;191549
38;18;7.77;3.68;0.78;0.37;191662
29;27;5.93;5.52;0.59;0.55;191779
27;28;5.52;5.73;0.55;0.57;191892
27;27;5.52;5.52;0.55;0.55;192005
24;31;4.91;6.34;0.49;0.63;192118
16;42;3.27;8.59;0.33;0.86;192232
26;29;5.32;5.93;0.53;0.59;192347
27;28;5.52;5.73;0.55;0.57;192463
27;27;5.52;5.52;0.55;0.55;192576
26;28;5.32;5.73;0.53;0.57;192689
27;27;5.52;5.52;0.55;0.55;192804
20;34;4.09;6.96;0.41;0.7;192917
19;36;3.89;7.36;0.39;0.74;193030
26;28;5.32;5.73;0.53;0.57;193143
26;27;5.32;5.52;0.53;0.55;193256
27;30;5.52;6.14;0.55;0.61;193369
27;28;5.52;5.73;0.55;0.57;193482
26;27;5.32;5.52;0.53;0.55;193595
27;28;5.52;5.73;0.55;0.57;193708
27;28;5.52;5.73;0.55;0.57;193823
32;25;6.55;5.11;0.65;0.51;193936
42;13;8.59;2.66;0.86;0.27;194049
37;19;7.57;3.89;0.76;0.39;194164
27;27;5.52;5.52;0.55;0.55;194277
27;28;5.52;5.73;0.55;0.57;194390
27;27;5.52;5.52;0.55;0.55;194503
27;26;5.52;5.32;0.55;0.53;194616
26;29;5.32;5.93;0.53;0.59;194729
25;31;5.11;6.34;0.51;0.63;194846
19;37;3.89;7.57;0.39;0.76;194965
38;18;7.77;3.68;0.78;0.37;195078
39;15;7.98;3.07;0.8;0.31;195191
37;16;7.57;3.27;0.76;0.33;195304
24;30;4.91;6.14;0.49;0.61;195417
14;38;2.86;7.77;0.29;0.78;195530
26;26;5.32;5.32;0.53;0.53;195643
26;26;5.32;5.32;0.53;0.53;195756
28;28;5.73;5.73;0.57;0.57;195873
27;27;5.52;5.52;0.55;0.55;195985
25;30;5.11;6.14;0.51;0.61;196098
28;26;5.73;5.32;0.57;0.53;196211
36;18;7.36;3.68;0.74;0.37;196324
30;25;6.14;5.11;0.61;0.51;196437
30;24;6.14;4.91;0.61;0.49;196550
27;27;5.52;5.52;0.55;0.55;196663
27;26;5.52;5.32;0.55;0.53;196776
28;28;5.73;5.73;0.57;0.57;196893
27;26;5.52;5.32;0.55;0.53;197006
27;26;5.52;5.32;0.55;0.53;197119
32;32;6.55;6.55;0.65;0.65;197255
27;26;5.52;5.32;0.55;0.53;197368
33;22;6.75;4.5;0.68;0.45;197481
30;25;6.14;5.11;0.61;0.51;197594
38;17;7.77;3.48;0.78;0.35;197709
28;25;5.73;5.11;0.57;0.51;197822
26;29;5.32;5.93;0.53;0.59;197939
24;27;4.91;5.52;0.49;0.55;198052
27;25;5.52;5.11;0.55;0.51;198165
27;26;5.52;5.32;0.55;0.53;198278
35;20;7.16;4.09;0.72;0.41;198391
31;24;6.34;4.91;0.63;0.49;198504
26;27;5.32;5.52;0.53;0.55;198617
27;26;5.52;5.32;0.55;0.53;198730
27;26;5.52;5.32;0.55;0.53;198843
38;21;7.77;4.3;0.78;0.43;198965
28;26;5.73;5.32;0.57;0.53;199078
28;27;5.73;5.52;0.57;0.55;199191
33;21;6.75;4.3;0.68;0.43;199304
38;16;7.77;3.27;0.78;0.33;199417
39;14;7.98;2.86;0.8;0.29;199532
38;14;7.77;2.86;0.78;0.29;199645
38;13;7.77;2.66;0.78;0.27;199758
35;16;7.16;3.27;0.72;0.33;199871
31;25;6.34;5.11;0.63;0.51;199992
36;17;7.36;3.48;0.74;0.35;200105
30;24;6.14;4.91;0.61;0.49;200218
31;24;6.34;4.91;0.63;0.49;200331
19;36;3.89;7.36;0.39;0.74;200444
21;31;4.3;6.34;0.43;0.63;200557
25;26;5.11;5.32;0.51;0.53;200670
25;25;5.11;5.11;0.51;0.51;200783
25;23;5.11;4.71;0.51;0.47;200896
28;23;5.73;4.71;0.57;0.47;201011
24;29;4.91;5.93;0.49;0.59;201124
14;40;2.86;8.18;0.29;0.82;201239
15;37;3.07;7.57;0.31;0.76;201352
21;31;4.3;6.34;0.43;0.63;201465
23;29;4.71;5.93;0.47;0.59;201578
23;27;4.71;5.52;0.47;0.55;201691
26;25;5.32;5.11;0.53;0.51;201804
27;28;5.52;5.73;0.55;0.57;201917
29;30;5.93;6.14;0.59;0.61;202041
31;22;6.34;4.5;0.63;0.45;202154
29;24;5.93;4.91;0.59;0.49;202267
35;18;7.16;3.68;0.72;0.37;202380
25;26;5.11;5.32;0.51;0.53;202493
23;30;4.71;6.14;0.47;0.61;202606
18;35;3.68;7.16;0.37;0.72;202719
24;29;4.91;5.93;0.49;0.59;202832
23;29;4.71;5.93;0.47;0.59;202945
28;27;5.73;5.52;0.57;0.55;203062
34;18;6.96;3.68;0.7;0.37;203175
34;17;6.96;3.48;0.7;0.35;203288
24;26;4.91;5.32;0.49;0.53;203401
26;25;5.32;5.11;0.53;0.51;203514
27;26;5.52;5.32;0.55;0.53;203628
26;25;5.32;5.11;0.53;0.51;203741
24;29;4.91;5.93;0.49;0.59;203854
16;35;3.27;7.16;0.33;0.72;203967
25;27;5.11;5.52;0.51;0.55;204084
