timestamp,anchor_id,range,sigma
18.72,3,11.705,0.03
18.74,0,13.6172,0.03
18.74,1,8.1286,0.03
18.74,2,4.0973,0.03
18.74,3,11.7167,0.03
18.76,0,13.6396,0.03
18.76,1,8.0919,0.03
18.76,2,4.0292,0.03
18.76,3,11.6838,0.03
18.78,0,13.637,0.03
18.78,1,8.1417,0.03
18.78,2,4.0369,0.03
18.78,3,11.6531,0.03
18.8,0,13.6635,0.03
18.8,1,8.1584,0.03
18.8,2,4.0528,0.03
18.8,3,11.6736,0.03
18.82,0,13.6318,0.03
18.82,1,8.1877,0.03
18.82,2,4.0041,0.03
18.82,3,11.6705,0.03
18.84,0,13.6316,0.03
18.84,1,8.1813,0.03
18.84,2,4.0148,0.03
18.84,3,11.6359,0.03
18.86,0,13.6876,0.03
18.86,1,8.2155,0.03
18.86,2,3.9799,0.03
18.86,3,11.6715,0.03
18.88,0,13.6923,0.03
18.88,1,8.207,0.03
18.88,2,3.9651,0.03
18.88,3,11.6638,0.03
18.9,0,13.736,0.03
18.9,1,8.2495,0.03
18.9,2,3.9481,0.03
18.9,3,11.6603,0.03
18.92,0,13.7161,0.03
18.92,1,8.2887,0.03
18.92,2,3.936,0.03
18.92,3,11.6371,0.03
18.94,0,13.7315,0.03
18.94,1,8.2766,0.03
18.94,2,3.9097,0.03
18.94,3,11.6251,0.03
18.96,0,13.7247,0.03
18.96,1,8.2878,0.03
18.96,2,3.8747,0.03
18.96,3,11.6348,0.03
18.98,0,13.7467,0.03
18.98,1,8.3144,0.03
18.98,2,3.8751,0.03
18.98,3,11.627,0.03
19.0,0,13.7662,0.03
19.0,1,8.3507,0.03
19.0,2,3.8315,0.03
19.0,3,11.6023,0.03
19.02,0,13.7606,0.03
19.02,1,8.3611,0.03
19.02,2,3.8331,0.03
19.02,3,11.6059,0.03
19.04,0,13.7708,0.03
19.04,1,8.4357,0.03
19.04,2,3.8007,0.03
19.04,3,11.5574,0.03
19.06,0,13.8184,0.03
19.06,1,8.3759,0.03
19.06,2,3.7628,0.03
19.06,3,11.6102,0.03
19.08,0,13.7976,0.03
19.08,1,8.4276,0.03
19.08,2,3.7933,0.03
19.08,3,11.6117,0.03
19.1,0,13.789,0.03
19.1,1,8.4372,0.03
19.1,2,3.7724,0.03
19.1,3,11.6154,0.03
19.12,0,13.8227,0.03
19.12,1,8.4313,0.03
19.12,2,3.7546,0.03
19.12,3,11.5865,0.03
19.14,0,13.8422,0.03
19.14,1,8.4419,0.03
19.14,2,3.7323,0.03
19.14,3,11.5745,0.03
19.16,0,13.851,0.03
19.16,1,8.4925,0.03
19.16,2,3.7414,0.03
19.16,3,11.5296,0.03
19.18,0,13.9037,0.03
19.18,1,8.517,0.03
19.18,2,3.6828,0.03
19.18,3,11.5593,0.03
19.2,0,13.8911,0.03
19.2,1,8.5234,0.03
19.2,2,3.6952,0.03
19.2,3,11.5818,0.03
19.22,0,13.8669,0.03
19.22,1,8.5262,0.03
19.22,2,3.6583,0.03
19.22,3,11.5471,0.03
19.24,0,13.8708,0.03
19.24,1,8.5575,0.03
19.24,2,3.6476,0.03
19.24,3,11.5664,0.03
19.26,0,13.8883,0.03
19.26,1,8.5586,0.03
19.26,2,3.6603,0.03
19.26,3,11.5517,0.03
19.28,0,13.9044,0.03
19.28,1,8.5899,0.03
19.28,2,3.5782,0.03
19.28,3,11.5505,0.03
19.3,0,13.9304,0.03
19.3,1,8.6072,0.03
19.3,2,3.6005,0.03
19.3,3,11.5636,0.03
19.32,0,13.9488,0.03
19.32,1,8.6527,0.03
19.32,2,3.5933,0.03
19.32,3,11.4932,0.03
19.34,0,13.9363,0.03
19.34,1,8.6508,0.03
19.34,2,3.5536,0.03
19.34,3,11.5317,0.03
19.36,0,13.9255,0.03
19.36,1,8.6486,0.03
19.36,2,3.5103,0.03
19.36,3,11.5059,0.03
19.38,0,13.9597,0.03
19.38,1,8.6929,0.03
19.38,2,3.5079,0.03
19.38,3,11.5147,0.03
19.4,0,14.0091,0.03
19.4,1,8.7273,0.03
19.4,2,3.431,0.03
19.4,3,11.5121,0.03
19.42,0,13.9815,0.03
19.42,1,8.7174,0.03
19.42,2,3.4589,0.03
19.42,3,11.4944,0.03
19.44,0,14.0464,0.03
19.44,1,8.7144,0.03
19.44,2,3.4888,0.03
19.44,3,11.5174,0.03
19.46,0,14.0397,0.03
19.46,1,8.745,0.03
19.46,2,3.4396,0.03
19.46,3,11.4513,0.03
19.48,0,14.0403,0.03
19.48,1,8.7832,0.03
19.48,2,3.4316,0.03
19.48,3,11.4832,0.03
19.5,0,14.0361,0.03
19.5,1,8.7712,0.03
19.5,2,3.4165,0.03
19.5,3,11.4437,0.03
19.52,0,14.0359,0.03
19.52,1,8.7851,0.03
19.52,2,3.4514,0.03
19.52,3,11.4922,0.03
19.54,0,14.0644,0.03
19.54,1,8.7863,0.03
19.54,2,3.414,0.03
19.54,3,11.4506,0.03
19.56,0,14.085,0.03
19.56,1,8.8534,0.03
19.56,2,3.3824,0.03
19.56,3,11.4408,0.03
19.58,0,14.0868,0.03
19.58,1,8.8518,0.03
19.58,2,3.3635,0.03
19.58,3,11.427,0.03
19.6,0,14.128,0.03
19.6,1,8.8746,0.03
19.6,2,3.3577,0.03
19.6,3,11.4734,0.03
19.62,0,14.1119,0.03
19.62,1,8.8719,0.03
19.62,2,3.312,0.03
19.62,3,11.4928,0.03
19.64,0,14.09,0.03
19.64,1,8.9305,0.03
19.64,2,3.3134,0.03
19.64,3,11.4383,0.03
19.66,0,14.1564,0.03
19.66,1,8.974,0.03
19.66,2,3.303,0.03
19.66,3,11.4287,0.03
19.68,0,14.1114,0.03
19.68,1,8.9432,0.03
19.68,2,3.2839,0.03
19.68,3,11.4609,0.03
19.7,0,14.1807,0.03
19.7,1,8.989,0.03
19.7,2,3.22,0.03
19.7,3,11.4304,0.03
19.72,0,14.1616,0.03
19.72,1,8.9972,0.03
19.72,2,3.2251,0.03
19.72,3,11.4226,0.03
19.74,0,14.1822,0.03
19.74,1,8.9777,0.03
19.74,2,3.2795,0.03
19.74,3,11.405,0.03
19.76,0,14.2004,0.03
19.76,1,9.0028,0.03
19.76,2,3.2158,0.03
19.76,3,11.3921,0.03
19.78,0,14.2265,0.03
19.78,1,9.0113,0.03
19.78,2,3.1739,0.03
19.78,3,11.3833,0.03
19.8,0,14.2273,0.03
19.8,1,9.0467,0.03
19.8,2,3.1629,0.03
19.8,3,11.3938,0.03
19.82,0,14.2184,0.03
19.82,1,9.0529,0.03
19.82,2,3.1644,0.03
19.82,3,11.3681,0.03
19.84,0,14.2229,0.03
19.84,1,9.0936,0.03
19.84,2,3.0911,0.03
19.84,3,11.3679,0.03
19.86,0,14.2707,0.03
19.86,1,9.1194,0.03
19.86,2,3.0929,0.03
19.86,3,11.3586,0.03
19.88,0,14.2651,0.03
19.88,1,9.0918,0.03
19.88,2,3.1175,0.03
19.88,3,11.3939,0.03
19.9,0,14.2992,0.03
19.9,1,9.1393,0.03
19.9,2,3.0817,0.03
19.9,3,11.3603,0.03
19.92,0,14.2918,0.03
19.92,1,9.1629,0.03
19.92,2,3.0885,0.03
19.92,3,11.4022,0.03
19.94,0,14.2711,0.03
19.94,1,9.1636,0.03
19.94,2,3.0253,0.03
19.94,3,11.381,0.03
19.96,0,14.2893,0.03
19.96,1,9.2024,0.03
19.96,2,3.029,0.03
19.96,3,11.3662,0.03
19.98,0,14.2977,0.03
19.98,1,9.2061,0.03
19.98,2,2.9873,0.03
19.98,3,11.3729,0.03
20.0,0,14.3685,0.03
20.0,1,9.2305,0.03
20.0,2,2.9936,0.03
20.0,3,11.3251,0.03
20.02,0,14.3357,0.03
20.02,1,9.2561,0.03
20.02,2,2.9432,0.03
20.02,3,11.3405,0.03
20.04,0,14.3389,0.03
20.04,1,9.3254,0.03
20.04,2,2.959,0.03
20.04,3,11.3202,0.03
20.06,0,14.3753,0.03
20.06,1,9.3081,0.03
20.06,2,2.9253,0.03
20.06,3,11.3493,0.03
20.08,0,14.366,0.03
20.08,1,9.3131,0.03
20.08,2,2.916,0.03
20.08,3,11.3156,0.03
20.1,0,14.3797,0.03
20.1,1,9.3319,0.03
20.1,2,2.8838,0.03
20.1,3,11.3205,0.03
20.12,0,14.4237,0.03
20.12,1,9.3538,0.03
20.12,2,2.8916,0.03
20.12,3,11.3499,0.03
20.14,0,14.4075,0.03
20.14,1,9.3445,0.03
20.14,2,2.9095,0.03
20.14,3,11.3192,0.03
20.16,0,14.4232,0.03
20.16,1,9.3793,0.03
20.16,2,2.8701,0.03
20.16,3,11.2992,0.03
20.18,0,14.4262,0.03
20.18,1,9.4141,0.03
20.18,2,2.8366,0.03
20.18,3,11.3092,0.03
20.2,0,14.4599,0.03
20.2,1,9.3789,0.03
20.2,2,2.828,0.03
20.2,3,11.3161,0.03
20.22,0,14.4438,0.03
20.22,1,9.386,0.03
20.22,2,2.8321,0.03
20.22,3,11.2975,0.03
20.24,0,14.4652,0.03
20.24,1,9.4225,0.03
20.24,2,2.7912,0.03
20.24,3,11.2949,0.03
20.26,0,14.4777,0.03
20.26,1,9.4603,0.03
20.26,2,2.7505,0.03
20.26,3,11.287,0.03
20.28,0,14.4816,0.03
20.28,1,9.4799,0.03
20.28,2,2.752,0.03
20.28,3,11.29,0.03
20.3,0,14.4839,0.03
20.3,1,9.5258,0.03
20.3,2,2.7046,0.03
20.3,3,11.2604,0.03
20.32,0,14.5205,0.03
20.32,1,9.5057,0.03
20.32,2,2.7022,0.03
20.32,3,11.2803,0.03
20.34,0,14.5074,0.03
20.34,1,9.5621,0.03
20.34,2,2.6827,0.03
20.34,3,11.2755,0.03
20.36,0,14.558,0.03
20.36,1,9.5597,0.03
20.36,2,2.6806,0.03
20.36,3,11.3075,0.03
20.38,0,14.5659,0.03
20.38,1,9.5586,0.03
20.38,2,2.7077,0.03
20.38,3,11.2832,0.03
20.4,0,14.5764,0.03
20.4,1,9.6035,0.03
20.4,2,2.6326,0.03
20.4,3,11.2934,0.03
20.42,0,14.5649,0.03
20.42,1,9.6054,0.03
20.42,2,2.6107,0.03
20.42,3,11.238,0.03
20.44,0,14.579,0.03
20.44,1,9.6456,0.03
20.44,2,2.5896,0.03
20.44,3,11.2806,0.03
20.46,0,14.5878,0.03
20.46,1,9.6487,0.03
20.46,2,2.5964,0.03
20.46,3,11.2542,0.03
20.48,0,14.6218,0.03
20.48,1,9.6937,0.03
20.48,2,2.5725,0.03
20.48,3,11.2722,0.03
20.5,0,14.6573,0.03
20.5,1,9.6745,0.03
20.5,2,2.5588,0.03
20.5,3,11.2684,0.03
20.52,0,14.6067,0.03
20.52,1,9.7102,0.03
20.52,2,2.5484,0.03
20.52,3,11.2456,0.03
20.54,0,14.6618,0.03
20.54,1,9.7215,0.03
20.54,2,2.5428,0.03
20.54,3,11.245,0.03
20.56,0,14.6567,0.03
20.56,1,9.7189,0.03
20.56,2,2.5082,0.03
20.56,3,11.2822,0.03
20.58,0,14.6862,0.03
20.58,1,9.7495,0.03
20.58,2,2.522,0.03
20.58,3,11.2417,0.03
20.6,0,14.6877,0.03
20.6,1,9.797,0.03
20.6,2,2.5025,0.03
20.6,3,11.2448,0.03
20.62,0,14.6758,0.03
20.62,1,9.7841,0.03
20.62,2,2.4958,0.03
20.62,3,11.2696,0.03
20.64,0,14.7087,0.03
20.64,1,9.8277,0.03
20.64,2,2.4169,0.03
20.64,3,11.2096,0.03
20.66,0,14.7356,0.03
20.66,1,9.8267,0.03
20.66,2,2.4339,0.03
20.66,3,11.2541,0.03
20.68,0,14.7405,0.03
20.68,1,9.8209,0.03
20.68,2,2.4144,0.03
20.68,3,11.1995,0.03
20.7,0,14.7289,0.03
20.7,1,9.9061,0.03
20.7,2,2.3775,0.03
20.7,3,11.2143,0.03
20.72,0,14.7991,0.03
20.72,1,9.9035,0.03
20.72,2,2.3428,0.03
20.72,3,11.1678,0.03
20.74,0,14.765,0.03
20.74,1,9.9364,0.03
20.74,2,2.3726,0.03
20.74,3,11.2152,0.03
20.76,0,14.7277,0.03
20.76,1,9.8945,0.03
20.76,2,2.3402,0.03
20.76,3,11.2266,0.03
20.78,0,14.7986,0.03
20.78,1,9.9213,0.03
20.78,2,2.3408,0.03
20.78,3,11.1821,0.03
20.8,0,14.7956,0.03
20.8,1,9.9572,0.03
20.8,2,2.3195,0.03
20.8,3,11.226,0.03
20.82,0,14.8105,0.03
20.82,1,9.9444,0.03
20.82,2,2.3039,0.03
20.82,3,11.2195,0.03
20.84,0,14.817,0.03
20.84,1,9.9983,0.03
20.84,2,2.2789,0.03
20.84,3,11.1765,0.03
20.86,0,14.8427,0.03
20.86,1,10.0629,0.03
20.86,2,2.3097,0.03
20.86,3,11.1749,0.03
20.88,0,14.8544,0.03
20.88,1,10.0414,0.03
20.88,2,2.2385,0.03
20.88,3,11.1725,0.03
20.9,0,14.8719,0.03
20.9,1,10.0478,0.03
20.9,2,2.2492,0.03
20.9,3,11.1619,0.03
20.92,0,14.8723,0.03
20.92,1,10.0632,0.03
20.92,2,2.2614,0.03
20.92,3,11.1894,0.03
20.94,0,14.8773,0.03
20.94,1,10.0776,0.03
20.94,2,2.2036,0.03
20.94,3,11.174,0.03
20.96,0,14.9329,0.03
20.96,1,10.0987,0.03
20.96,2,2.1596,0.03
20.96,3,11.143,0.03
20.98,0,14.9138,0.03
20.98,1,10.1012,0.03
20.98,2,2.2202,0.03
20.98,3,11.1929,0.03
21.0,0,14.926,0.03
21.0,1,10.161,0.03
21.0,2,2.1736,0.03
21.0,3,11.1504,0.03
21.02,0,14.9435,0.03
21.02,1,10.1803,0.03
21.02,2,2.1343,0.03
21.02,3,11.1676,0.03
21.04,0,14.9817,0.03
21.04,1,10.1688,0.03
21.04,2,2.1341,0.03
21.04,3,11.1614,0.03
21.06,0,14.978,0.03
21.06,1,10.1747,0.03
21.06,2,2.1412,0.03
21.06,3,11.1223,0.03
21.08,0,14.9599,0.03
21.08,1,10.2208,0.03
21.08,2,2.0641,0.03
21.08,3,11.1158,0.03
21.1,0,14.9954,0.03
21.1,1,10.2391,0.03
21.1,2,2.0688,0.03
21.1,3,11.1618,0.03
21.12,0,14.9989,0.03
21.12,1,10.2418,0.03
21.12,2,2.0381,0.03
21.12,3,11.0968,0.03
21.14,0,15.0322,0.03
21.14,1,10.2699,0.03
21.14,2,2.0093,0.03
21.14,3,11.1675,0.03
21.16,0,15.034,0.03
21.16,1,10.321,0.03
21.16,2,2.0497,0.03
21.16,3,11.15,0.03
21.18,0,15.0548,0.03
21.18,1,10.2838,0.03
21.18,2,2.0233,0.03
21.18,3,11.1279,0.03
21.2,0,15.031,0.03
21.2,1,10.3287,0.03
21.2,2,1.979,0.03
21.2,3,11.1646,0.03
21.22,0,15.0569,0.03
21.22,1,10.3553,0.03
21.22,2,2.0048,0.03
21.22,3,11.1125,0.03
21.24,0,15.071,0.03
21.24,1,10.354,0.03
21.24,2,1.9901,0.03
21.24,3,11.1484,0.03
21.26,0,15.1014,0.03
21.26,1,10.3683,0.03
21.26,2,1.9548,0.03
21.26,3,11.1051,0.03
21.28,0,15.1059,0.03
21.28,1,10.3698,0.03
21.28,2,1.9484,0.03
21.28,3,11.1323,0.03
21.3,0,15.1018,0.03
21.3,1,10.4429,0.03
21.3,2,1.9316,0.03
21.3,3,11.1163,0.03
21.32,0,15.091,0.03
21.32,1,10.4237,0.03
21.32,2,1.911,0.03
21.32,3,11.1047,0.03
21.34,0,15.1257,0.03
21.34,1,10.4111,0.03
21.34,2,1.8518,0.03
21.34,3,11.1093,0.03
21.36,0,15.1131,0.03
21.36,1,10.4743,0.03
21.36,2,1.8528,0.03
21.36,3,11.1,0.03
21.38,0,15.1444,0.03
21.38,1,10.4842,0.03
21.38,2,1.8776,0.03
21.38,3,11.1218,0.03
21.4,0,15.1711,0.03
21.4,1,10.503,0.03
21.4,2,1.8534,0.03
21.4,3,11.0764,0.03
21.42,0,15.1794,0.03
21.42,1,10.5072,0.03
21.42,2,1.8251,0.03
21.42,3,11.1058,0.03
21.44,0,15.2267,0.03
21.44,1,10.5597,0.03
21.44,2,1.8048,0.03
21.44,3,11.0947,0.03
21.46,0,15.2077,0.03
21.46,1,10.5501,0.03
21.46,2,1.7975,0.03
21.46,3,11.0767,0.03
21.48,0,15.2651,0.03
21.48,1,10.5547,0.03
21.48,2,1.7917,0.03
21.48,3,11.0849,0.03
21.5,0,15.2239,0.03
21.5,1,10.5534,0.03
21.5,2,1.7509,0.03
21.5,3,11.1084,0.03
21.52,0,15.264,0.03
21.52,1,10.6001,0.03
21.52,2,1.7646,0.03
21.52,3,11.0984,0.03
21.54,0,15.2585,0.03
21.54,1,10.6574,0.03
21.54,2,1.7099,0.03
21.54,3,11.1013,0.03
21.56,0,15.2724,0.03
21.56,1,10.6749,0.03
21.56,2,1.7248,0.03
21.56,3,11.0759,0.03
21.58,0,15.2872,0.03
21.58,1,10.6801,0.03
21.58,2,1.7353,0.03
21.58,3,11.0946,0.03
21.6,0,15.299,0.03
21.6,1,10.7106,0.03
21.6,2,1.695,0.03
21.6,3,11.111,0.03
21.62,0,15.319,0.03
21.62,1,10.6974,0.03
21.62,2,1.7067,0.03
21.62,3,11.0756,0.03
21.64,0,15.3195,0.03
21.64,1,10.7117,0.03
21.64,2,1.6412,0.03
21.64,3,11.0609,0.03
21.66,0,15.3689,0.03
21.66,1,10.7241,0.03
21.66,2,1.6459,0.03
21.66,3,11.057,0.03
21.68,0,15.3466,0.03
21.68,1,10.7658,0.03
21.68,2,1.6252,0.03
21.68,3,11.0715,0.03
21.7,0,15.3474,0.03
21.7,1,10.765,0.03
21.7,2,1.635,0.03
21.7,3,11.0805,0.03
21.72,0,15.3718,0.03
21.72,1,10.8153,0.03
21.72,2,1.6054,0.03
21.72,3,11.0683,0.03
21.74,0,15.3871,0.03
21.74,1,10.8124,0.03
21.74,2,1.5735,0.03
21.74,3,11.0658,0.03
21.76,0,15.425,0.03
21.76,1,10.8237,0.03
21.76,2,1.5485,0.03
21.76,3,11.0729,0.03
21.78,0,15.4297,0.03
21.78,1,10.831,0.03
21.78,2,1.5659,0.03
21.78,3,11.0388,0.03
21.8,0,15.4208,0.03
21.8,1,10.9006,0.03
21.8,2,1.542,0.03
21.8,3,11.036,0.03
21.82,0,15.4331,0.03
21.82,1,10.8472,0.03
21.82,2,1.5266,0.03
21.82,3,11.0898,0.03
21.84,0,15.4659,0.03
21.84,1,10.9172,0.03
21.84,2,1.5141,0.03
21.84,3,11.0475,0.03
21.86,0,15.4615,0.03
21.86,1,10.9232,0.03
21.86,2,1.5171,0.03
21.86,3,11.1049,0.03
21.88,0,15.483,0.03
21.88,1,10.9397,0.03
21.88,2,1.4666,0.03
21.88,3,11.0952,0.03
21.9,0,15.5015,0.03
21.9,1,10.9431,0.03
21.9,2,1.4868,0.03
21.9,3,11.0446,0.03
21.92,0,15.5152,0.03
21.92,1,10.9923,0.03
21.92,2,1.4284,0.03
21.92,3,11.0624,0.03
21.94,0,15.5058,0.03
21.94,1,10.965,0.03
21.94,2,1.4393,0.03
21.94,3,11.0472,0.03
21.96,0,15.5321,0.03
21.96,1,10.9688,0.03
21.96,2,1.4017,0.03
21.96,3,11.049,0.03
21.98,0,15.5361,0.03
21.98,1,11.0278,0.03
21.98,2,1.4408,0.03
21.98,3,11.0207,0.03
22.0,0,15.5578,0.03
22.0,1,11.0578,0.03
22.0,2,1.4189,0.03
22.0,3,11.038,0.03
22.02,0,15.5367,0.03
22.02,1,11.0583,0.03
22.02,2,1.4185,0.03
22.02,3,11.0302,0.03
22.04,0,15.5232,0.03
22.04,1,11.0209,0.03
22.04,2,1.4392,0.03
22.04,3,11.0438,0.03
22.06,0,15.5207,0.03
22.06,1,11.0732,0.03
22.06,2,1.4237,0.03
22.06,3,11.0173,0.03
22.08,0,15.4861,0.03
22.08,1,11.0334,0.03
22.08,2,1.4621,0.03
22.08,3,10.9924,0.03
22.1,0,15.463,0.03
22.1,1,11.0582,0.03
22.1,2,1.4902,0.03
22.1,3,10.9703,0.03
22.12,0,15.4716,0.03
22.12,1,11.0455,0.03
22.12,2,1.5099,0.03
22.12,3,10.9435,0.03
22.14,0,15.4623,0.03
22.14,1,11.0459,0.03
22.14,2,1.5019,0.03
22.14,3,10.9084,0.03
22.16,0,15.4321,0.03
22.16,1,11.0292,0.03
22.16,2,1.5187,0.03
22.16,3,10.8902,0.03
22.18,0,15.4733,0.03
22.18,1,11.0739,0.03
22.18,2,1.5359,0.03
22.18,3,10.8538,0.03
22.2,0,15.4447,0.03
22.2,1,11.0538,0.03
22.2,2,1.5438,0.03
22.2,3,10.9174,0.03
22.22,0,15.3902,0.03
22.22,1,11.0687,0.03
22.22,2,1.5847,0.03
22.22,3,10.8481,0.03
22.24,0,15.3874,0.03
22.24,1,11.0663,0.03
22.24,2,1.5698,0.03
22.24,3,10.8178,0.03
22.26,0,15.3938,0.03
22.26,1,11.0781,0.03
22.26,2,1.5941,0.03
22.26,3,10.8271,0.03
22.28,0,15.3752,0.03
22.28,1,11.0638,0.03
22.28,2,1.6134,0.03
22.28,3,10.8106,0.03
22.3,0,15.4163,0.03
22.3,1,11.0901,0.03
22.3,2,1.6259,0.03
22.3,3,10.7566,0.03
22.32,0,15.343,0.03
22.32,1,11.1029,0.03
22.32,2,1.6285,0.03
22.32,3,10.766,0.03
22.34,0,15.3384,0.03
22.34,1,11.0379,0.03
22.34,2,1.6515,0.03
22.34,3,10.7661,0.03
22.36,0,15.3183,0.03
22.36,1,11.0662,0.03
22.36,2,1.6712,0.03
22.36,3,10.7008,0.03
22.38,0,15.3166,0.03
22.38,1,11.1043,0.03
22.38,2,1.689,0.03
22.38,3,10.6902,0.03
22.4,0,15.2974,0.03
22.4,1,11.0972,0.03
22.4,2,1.6792,0.03
22.4,3,10.7152,0.03
22.42,0,15.272,0.03
22.42,1,11.1035,0.03
22.42,2,1.7051,0.03
22.42,3,10.6832,0.03
22.44,0,15.2803,0.03
22.44,1,11.0875,0.03
22.44,2,1.7364,0.03
22.44,3,10.6467,0.03
22.46,0,15.2409,0.03
22.46,1,11.0952,0.03
22.46,2,1.7079,0.03
22.46,3,10.6586,0.03
22.48,0,15.23,0.03
22.48,1,11.0603,0.03
22.48,2,1.7769,0.03
22.48,3,10.637,0.03
22.5,0,15.2809,0.03
22.5,1,11.1109,0.03
22.5,2,1.7457,0.03
22.5,3,10.5966,0.03
22.52,0,15.1941,0.03
22.52,1,11.112,0.03
22.52,2,1.7604,0.03
22.52,3,10.558,0.03
22.54,0,15.2219,0.03
22.54,1,11.0685,0.03
22.54,2,1.8316,0.03
22.54,3,10.5467,0.03
22.56,0,15.2094,0.03
22.56,1,11.0857,0.03
22.56,2,1.7879,0.03
22.56,3,10.5364,0.03
22.58,0,15.1886,0.03
22.58,1,11.1175,0.03
22.58,2,1.8128,0.03
22.58,3,10.5253,0.03
22.6,0,15.2094,0.03
22.6,1,11.1021,0.03
22.6,2,1.8411,0.03
22.6,3,10.4985,0.03
22.62,0,15.1577,0.03
22.62,1,11.1095,0.03
22.62,2,1.8485,0.03
22.62,3,10.488,0.03
22.64,0,15.1506,0.03
22.64,1,11.1293,0.03
22.64,2,1.8947,0.03
22.64,3,10.4494,0.03
22.66,0,15.1288,0.03
22.66,1,11.1479,0.03
22.66,2,1.9094,0.03
22.66,3,10.4431,0.03
22.68,0,15.1466,0.03
22.68,1,11.151,0.03
22.68,2,1.8818,0.03
22.68,3,10.4377,0.03
22.7,0,15.1162,0.03
22.7,1,11.1056,0.03
22.7,2,1.8953,0.03
22.7,3,10.4232,0.03
22.72,0,15.1155,0.03
22.72,1,11.0978,0.03
22.72,2,1.932,0.03
22.72,3,10.3695,0.03
22.74,0,15.0922,0.03
22.74,1,11.148,0.03
22.74,2,1.9704,0.03
22.74,3,10.3737,0.03
22.76,0,15.1013,0.03
22.76,1,11.1153,0.03
22.76,2,1.9512,0.03
22.76,3,10.3697,0.03
22.78,0,15.053,0.03
22.78,1,11.0754,0.03
22.78,2,1.937,0.03
22.78,3,10.3202,0.03
22.8,0,15.0749,0.03
22.8,1,11.1188,0.03
22.8,2,1.9933,0.03
22.8,3,10.3693,0.03
22.82,0,15.0356,0.03
22.82,1,11.131,0.03
22.82,2,1.9805,0.03
22.82,3,10.2941,0.03
22.84,0,15.0173,0.03
22.84,1,11.1467,0.03
22.84,2,2.0639,0.03
22.84,3,10.2557,0.03
22.86,0,14.9904,0.03
22.86,1,11.1522,0.03
22.86,2,2.0567,0.03
22.86,3,10.2816,0.03
22.88,0,15.0001,0.03
22.88,1,11.1073,0.03
22.88,2,2.0756,0.03
22.88,3,10.2669,0.03
22.9,0,14.9922,0.03
22.9,1,11.1459,0.03
22.9,2,2.0731,0.03
22.9,3,10.1929,0.03
22.92,0,15.025,0.03
22.92,1,11.1496,0.03
22.92,2,2.0956,0.03
22.92,3,10.1718,0.03
22.94,0,14.9494,0.03
22.94,1,11.1971,0.03
22.94,2,2.1012,0.03
22.94,3,10.2074,0.03
22.96,0,14.9112,0.03
22.96,1,11.1469,0.03
22.96,2,2.1329,0.03
22.96,3,10.1904,0.03
22.98,0,14.9142,0.03
22.98,1,11.1722,0.03
22.98,2,2.1515,0.03
22.98,3,10.1715,0.03
23.0,0,14.9215,0.03
23.0,1,11.1697,0.03
23.0,2,2.1195,0.03
23.0,3,10.1398,0.03
23.02,0,14.8807,0.03
23.02,1,11.1942,0.03
23.02,2,2.1358,0.03
23.02,3,10.0886,0.03
23.04,0,14.8983,0.03
23.04,1,11.1575,0.03
23.04,2,2.1707,0.03
23.04,3,10.1303,0.03
23.06,0,14.9088,0.03
23.06,1,11.1743,0.03
23.06,2,2.1799,0.03
23.06,3,10.0799,0.03
23.08,0,14.8704,0.03
23.08,1,11.1783,0.03
23.08,2,2.1972,0.03
23.08,3,10.058,0.03
23.1,0,14.8981,0.03
23.1,1,11.1691,0.03
23.1,2,2.2371,0.03
23.1,3,10.0498,0.03
23.12,0,14.8747,0.03
23.12,1,11.2203,0.03
23.12,2,2.273,0.03
23.12,3,10.0411,0.03
23.14,0,14.8532,0.03
23.14,1,11.2162,0.03
23.14,2,2.2902,0.03
23.14,3,9.9919,0.03
23.16,0,14.8161,0.03
23.16,1,11.1932,0.03
23.16,2,2.2723,0.03
23.16,3,9.9921,0.03
23.18,0,14.8153,0.03
23.18,1,11.185,0.03
23.18,2,2.3184,0.03
23.18,3,9.9651,0.03
23.2,0,14.7911,0.03
23.2,1,11.2187,0.03
23.2,2,2.3035,0.03
23.2,3,9.9518,0.03
23.22,0,14.7599,0.03
23.22,1,11.2222,0.03
23.22,2,2.3395,0.03
23.22,3,9.9694,0.03
23.24,0,14.7846,0.03
23.24,1,11.2108,0.03
23.24,2,2.3621,0.03
23.24,3,9.9258,0.03
23.26,0,14.7896,0.03
23.26,1,11.2349,0.03
23.26,2,2.3569,0.03
23.26,3,9.8762,0.03
23.28,0,14.7786,0.03
23.28,1,11.1972,0.03
23.28,2,2.3821,0.03
23.28,3,9.8781,0.03
23.3,0,14.7852,0.03
23.3,1,11.2344,0.03
23.3,2,2.3893,0.03
23.3,3,9.8681,0.03
23.32,0,14.7327,0.03
23.32,1,11.2105,0.03
23.32,2,2.3978,0.03
23.32,3,9.851,0.03
23.34,0,14.6993,0.03
23.34,1,11.2435,0.03
23.34,2,2.4491,0.03
23.34,3,9.8317,0.03
23.36,0,14.6928,0.03
23.36,1,11.2086,0.03
23.36,2,2.4417,0.03
23.36,3,9.8164,0.03
23.38,0,14.717,0.03
23.38,1,11.2453,0.03
23.38,2,2.451,0.03
23.38,3,9.7779,0.03
23.4,0,14.6725,0.03
23.4,1,11.2245,0.03
23.4,2,2.5205,0.03
23.4,3,9.7892,0.03
23.42,0,14.6616,0.03
