timestamp,Da3_t1,Da3_t2,Da6_t1,Da6_t2,Da7_t1,Da7_t2,Da8_t1,Da8_t2,Da9_t1,Da9_t2
334051,6.5602,6.2038,4.1869,3.7492,6.0443,6.2444,3.3677,3.6929,2.4484,2.2482
334313,6.5446,6.2163,4.1901,3.746,6.0693,6.2538,3.3395,3.7023,2.4359,2.2858
334575,6.5384,6.2194,4.2213,3.7585,6.0724,6.2632,3.3583,3.6897,2.4421,2.2983
334837,6.554,6.2132,4.2495,3.7679,6.0599,6.2601,3.3145,3.671,2.4265,2.2858
335099,6.5446,6.2319,4.2557,3.7836,6.0631,6.21,3.3145,3.671,2.4296,2.2451
335361,6.5634,6.2476,4.287,3.8148,6.0568,6.1788,3.2801,3.6428,2.439,2.2733
335623,6.5853,6.2726,4.262,3.7898,6.0599,6.1975,3.2832,3.6397,2.4327,2.2889
335885,6.5884,6.2726,4.262,3.8305,6.0724,6.1975,3.2832,3.5959,2.4359,2.2826
336147,6.6353,6.2694,4.2901,3.8836,6.0412,6.1913,3.2739,3.5615,2.4452,2.2733
336409,6.6259,6.2757,4.2682,3.843,6.0474,6.1788,3.2457,3.549,2.4265,2.2733
336671,6.6322,6.2413,4.2526,3.8617,6.0537,6.1788,3.2582,3.5928,2.4452,2.2858
336933,6.6165,6.2507,4.2495,3.8867,6.0193,6.1663,3.2238,3.5553,2.4577,2.2795
337195,6.6197,6.2663,4.2557,3.8993,6.013,6.1725,3.2426,3.524,2.4484,2.2795
337457,6.6071,6.2694,4.262,3.893,6.0568,6.2038,3.2207,3.4928,2.4421,2.3108
337719,6.6009,6.3007,4.237,3.868,6.0287,6.1913,3.2051,3.5365,2.4546,2.3077
337981,6.554,6.3007,4.262,3.843,6.0162,6.1444,3.1863,3.5271,2.4421,2.3045
338243,6.604,6.2945,4.237,3.8961,5.9911,6.1506,3.1988,3.5053,2.4108,2.317
338505,6.6447,6.2976,4.2651,3.8867,6.0099,6.1506,3.1957,3.4896,2.4202,2.3014
338767,6.6634,6.2945,4.2745,3.8836,5.9786,6.1663,3.1644,3.4865,2.4202,2.3233
339029,6.6884,6.3038,4.2932,3.8993,5.988,6.1819,3.1769,3.449,2.3983,2.3139
339291,6.6791,6.3351,4.3214,3.9305,5.963,6.1663,3.1676,3.4771,2.4265,2.317
339553,6.6916,6.3445,4.3308,3.918,5.988,6.16,3.1363,3.4271,2.3921,2.3202
339815,6.6884,6.3726,4.3245,3.9274,5.9911,6.1162,3.1081,3.4115,2.4359,2.3295
340077,6.6822,6.4102,4.2807,3.9931,5.9818,6.0443,3.1144,3.3708,2.489,2.3327
340339,6.7072,6.4352,4.262,3.9618,5.9661,5.988,3.1332,3.3708,2.5015,2.3327
340601,6.6947,6.4571,4.2932,3.9743,5.9849,6.0662,3.1207,3.4021,1.3258,2.3233
340863,6.6415,6.4414,4.3089,3.9587,5.9474,6.1287,3.1238,3.4115,2.5015,2.3702
341125,6.5446,6.4571,4.3276,4.0181,5.9286,6.1381,3.1238,3.3927,2.3952,2.3733
341387,6.5696,6.4821,4.3151,4.0587,5.9349,6.1006,3.1519,3.3864,2.4452,2.3702
341649,6.554,6.4883,4.312,4.0587,5.9255,6.1569,3.1519,3.327,2.4421,2.4265
341911,6.5696,6.4946,4.3308,4.1025,5.8848,6.1537,3.1394,3.3145,2.4171,2.414
342173,6.5759,6.5133,4.3464,4.065,5.8723,6.1537,3.155,3.3051,2.4077,2.4765
342435,6.5165,6.4852,4.3652,4.0243,5.8536,6.1694,3.1832,3.2958,2.3983,1.701
342697,6.5227,6.4571,4.3558,4.0275,5.8567,6.1694,3.1832,3.2739,2.3952,2.4327
342959,6.554,6.4789,4.3714,4.0275,5.8504,6.1381,3.1769,3.2645,2.414,2.4359
343221,6.554,6.4727,4.3839,4.0556,5.8629,6.1444,3.1644,3.2614,2.3921,2.4359
343483,6.5571,6.4727,4.3933,4.0837,5.8411,6.1006,3.155,3.2582,2.3952,2.4577
343745,6.5477,6.4852,4.3964,4.1244,5.8317,6.1162,3.1613,3.2801,2.3608,2.4671
344007,6.5227,6.4758,4.3996,4.1588,5.8504,6.1037,3.1738,3.202,2.3921,2.4546
344269,6.5227,6.4633,4.4183,4.115,5.8129,6.0787,3.1582,3.2551,2.3077,2.4421
344531,6.5602,6.4602,4.4089,4.09,5.8035,6.0631,3.1457,3.277,2.2576,2.4296
344793,6.554,6.4633,4.4402,4.09,5.7879,6.0599,3.1676,3.2426,2.3452,2.4296
345055,6.5133,6.4571,4.4496,4.115,5.8004,6.0599,3.1081,3.2113,2.3389,2.4171
345317,6.5477,6.4821,4.4621,4.1431,5.7785,6.0599,3.1238,3.202,2.3452,0.863
345579,6.5446,6.4727,4.4621,4.1619,5.7723,6.0381,3.1269,3.2332,2.2951,2.414
345841,6.5133,6.4789,4.459,4.14,5.7441,6.0412,3.1269,3.227,2.242,2.4265
346103,6.5352,6.4727,4.4777,4.1119,5.7504,6.0255,3.13,3.2176,2.4546,-1.7667
346365,6.5446,6.4758,4.4996,4.1588,5.7316,6.0068,3.1081,3.1988,-0.9193,2.3983
346627,6.5133,6.4602,4.4965,4.1431,5.7097,6.0068,3.1113,3.1926,2.4921,2.3983
346889,6.5384,6.4571,4.509,4.1963,5.7347,6.0037,3.08,3.1988,2.5766,2.3952
347151,6.5196,6.4539,4.5121,4.2307,5.6847,5.9849,3.0925,3.2082,2.3514,2.4108
347413,6.4883,6.4571,4.509,4.1963,5.6691,5.9849,3.0925,3.1926,2.6047,-4.7279
347675,6.5196,6.4727,4.5403,4.2213,5.7129,5.9536,3.0956,3.202,2.4077,2.3702
347937,6.5102,6.4664,4.5371,4.1963,5.6597,5.9536,3.0988,3.202,2.1388,2.3671
348199,6.5102,6.4664,4.5371,4.2119,5.6378,5.9255,3.1019,3.2176,2.5578,-1.1914
348461,6.4883,6.4789,4.5434,4.2588,5.6441,5.9474,3.0956,-0.3846,2.1357,2.3639
348723,6.5102,6.4852,4.5809,4.2557,5.6222,5.9255,3.1113,3.1707,2.1982,2.3577
348985,6.5008,6.504,4.5684,4.312,5.6441,5.9036,3.105,3.1863,2.3921,2.3608
349247,6.5008,6.4758,4.5809,4.3026,5.6128,5.8973,3.1613,3.2145,2.4359,2.3702
349509,6.4664,6.4696,4.6341,4.2276,5.569,5.8536,3.2489,3.1894,2.3983,2.3546
349771,6.5509,6.4414,4.5809,4.2714,5.4752,5.9067,3.1582,3.1613,2.3139,2.3671
350033,6.5071,6.5165,4.5559,4.2588,5.5159,5.963,3.0988,3.0612,2.2951,2.3764
350295,6.5821,6.554,4.5747,4.3276,5.519,5.9192,3.1081,3.0706,2.2858,2.3733
350557,6.5227,6.5477,4.5622,4.3214,5.4877,5.9067,3.1207,3.0425,2.2295,2.4015
350819,6.5978,6.5884,4.4871,4.337,5.4877,5.8442,3.1175,3.0769,2.2326,2.3764
351081,6.5696,6.5665,4.4683,4.3558,5.5471,5.8379,3.1332,3.0706,2.2045,2.3858
351343,6.5321,6.5258,4.4934,4.362,5.5972,5.8192,3.1707,3.0519,2.1576,2.3764
351605,6.5509,6.5196,4.4965,4.3652,5.5659,5.7973,3.1894,3.0487,2.1638,2.389
351867,6.5571,6.554,4.509,4.3558,5.5596,5.7973,3.2051,3.0487,2.1388,2.3827
352129,6.5227,6.5133,4.5059,4.3902,5.5471,5.7879,3.2176,3.0362,2.1232,2.4046
352391,6.5196,6.529,4.5153,4.3839,5.5409,5.7973,3.1769,3.03,2.1357,2.3858
352653,6.4915,6.5415,4.5027,4.4121,5.5596,5.7723,3.2145,2.9924,2.1169,2.3764
352915,6.5415,6.5571,4.4965,4.4183,5.5596,5.7629,3.277,3.005,2.1138,2.3577
353177,6.5415,6.5477,4.5153,4.3964,5.5628,5.7504,3.2832,3.0237,2.12,2.3671
353439,6.4883,6.5321,4.5153,4.3933,5.5503,5.7691,3.2676,3.0331,2.1075,2.3577
353701,6.5071,6.4977,4.5215,4.4058,5.5315,5.7942,3.2582,3.0519,2.095,2.3452
353963,6.4571,6.4883,4.5309,4.3996,5.5034,5.8035,3.2332,3.0675,2.1044,2.3233
354225,6.4758,6.4758,4.5215,4.3745,5.4877,5.8004,3.227,3.0894,2.1044,2.3389
354487,6.4633,6.4758,4.5559,4.3683,5.4752,5.7723,3.2426,3.0737,2.1044,2.3202
354749,6.4289,6.4477,4.5059,4.3902,5.4471,5.7316,3.2332,3.1019,2.0731,2.2951
355011,6.4352,6.4602,4.4902,4.3933,5.4408,5.691,3.2395,3.0988,2.0888,2.2639
355273,6.4289,6.4383,4.5153,4.3902,5.4346,5.7003,3.2395,3.0831,2.0575,2.2639
355535,6.432,6.4508,4.5309,4.4027,5.4408,5.7003,3.2363,3.0831,2.0481,2.2576
355797,6.4258,6.4414,4.5246,4.4183,5.4408,5.6847,3.2582,3.0894,2.0169,2.2608
356059,6.4164,6.4258,4.5121,4.4121,5.4471,5.6878,3.2989,3.08,2.0137,2.2295
356321,6.3664,6.4133,4.509,4.434,5.4252,5.6816,3.3208,3.0456,1.9793,2.2482
356583,6.3726,6.3976,4.5153,4.4121,5.4596,5.6628,3.3208,3.0894,1.9731,2.2295
356845,6.3414,6.3914,4.5153,4.4183,5.4346,5.6597,3.352,3.0769,1.9731,2.2201
357107,6.3476,6.3539,4.5434,4.4277,5.4221,5.6503,3.3552,3.0863,1.9481,2.1951
357369,6.3601,6.3539,4.5528,4.4496,5.3939,5.6128,3.3833,3.1019,1.9481,2.1857
357631,6.3945,6.332,4.534,4.4465,5.3533,5.6003,3.3958,3.0988,1.9418,2.1888
357893,6.3445,6.3539,4.5434,4.4371,5.3564,5.6065,3.4052,3.1019,1.9418,2.1544
358155,6.307,6.3476,4.5559,4.4402,5.3376,5.5753,3.4208,3.1019,1.9262,2.1482
358417,6.3445,6.3507,4.5434,4.4371,5.3314,5.6097,3.4333,3.0988,1.923,2.1576
358679,6.3289,6.332,4.5653,4.4496,5.3439,5.6003,3.4584,3.0988,1.9105,2.1325
358941,6.3351,6.3507,4.5684,4.4433,5.3439,5.5909,3.474,3.1175,1.9262,2.1419
359203,6.3163,6.332,4.5653,4.4465,5.3533,5.594,3.5115,3.1019,1.9012,2.1482
359465,6.2945,6.3445,4.5653,4.459,5.3376,5.5721,3.5178,3.1175,1.8949,2.1419
359727,6.2663,6.3257,4.584,4.484,5.3095,5.5628,3.5522,3.1175,1.8793,2.1107
359989,6.2976,6.3195,4.5715,4.4465,5.3032,5.5659,3.5678,3.1488,1.8949,2.12
360251,6.2913,6.2882,4.5653,4.4558,5.3032,5.5159,3.5834,3.155,1.8668,2.0825
360513,6.2976,6.2945,4.5622,4.4652,5.2907,5.5221,3.5834,3.1457,1.8918,2.1138
360775,6.2663,6.2663,4.5559,4.4652,5.2845,5.5127,3.6335,3.1582,1.8605,2.07
361037,6.2319,6.2694,4.5653,4.4465,5.272,5.519,3.6335,3.1738,1.8449,2.07
361299,6.2663,6.282,4.5653,4.4809,5.2344,5.4846,3.6647,3.1457,1.8324,2.0856
361561,6.2569,6.2444,4.5934,4.4558,5.2313,5.4658,3.6804,3.1394,1.8386,2.07
361823,6.2007,6.2382,4.5997,4.4777,5.2063,5.4658,3.6897,3.1832,1.8449,2.0512
362085,6.185,6.2569,4.6278,4.459,5.1907,5.4627,3.6741,3.1863,1.8449,2.0544
362347,6.1569,6.2413,4.6403,4.4621,5.175,5.4564,3.6084,3.1957,1.8261,2.0325
362609,6.1694,6.2069,4.6341,4.4652,5.2032,5.4408,3.6272,3.1926,1.8324,2.0137
362871,6.1694,6.2038,4.6497,4.4777,5.1875,5.4283,3.646,3.2238,1.8042,1.9793
363133,6.135,6.185,4.6466,4.4777,5.1563,5.4439,3.6147,3.1894,1.8011,1.9887
363395,6.1162,6.1944,4.6372,4.4777,5.1313,5.4377,3.6491,3.1863,1.7698,1.9699
363657,6.1131,6.2225,4.6435,4.4902,5.175,5.4471,3.6335,3.2301,1.773,1.923
363919,6.1006,6.1756,4.6341,4.4871,5.1281,5.4596,3.5866,3.227,1.7448,1.9293
364181,6.1412,6.1663,4.6685,4.4871,5.1094,5.4533,3.5866,3.252,1.7479,1.9324
364443,6.0912,6.1663,4.6716,4.4902,5.1062,5.4314,3.6116,3.2676,1.7386,1.9387
364705,6.1131,6.1631,4.6778,4.4777,5.0906,5.4252,3.6335,3.2614,1.7135,1.9074
364967,6.0662,6.1631,4.7091,4.4777,5.0969,5.3877,3.6554,3.2489,1.7167,1.8699
365229,6.0818,6.1631,4.7341,4.4965,5.0812,5.4002,3.6835,3.2332,1.7198,1.8793
365491,6.0412,6.135,4.7498,4.5027,5.0875,5.3689,3.6585,3.2238,1.7167,1.848
365753,6.0631,6.16,4.7341,4.4965,5.0812,5.3658,3.6772,3.2363,1.6979,1.8511
366015,6.0255,6.1412,4.7341,4.5153,5.0687,5.3501,3.721,3.2301,1.6791,1.8449
366277,6.0318,6.1412,4.6966,4.5121,5.0687,5.3626,3.6991,3.2645,1.6791,1.8167
366539,6.0193,6.1287,4.6841,4.4996,5.0374,5.3595,3.7023,3.2864,1.6635,1.8511
366801,6.0287,6.1225,4.6966,4.5215,5.0406,5.3408,3.7116,3.302,1.6448,1.8292
367063,6.0412,6.1194,4.6904,4.5153,5.05,5.3189,3.7054,3.2926,1.6354,1.8355
367325,6.0287,6.1287,4.6904,4.5121,5.0218,5.2813,3.721,3.3145,1.6354,1.8105
367587,6.0287,6.1037,4.6997,4.5184,5.0249,5.3126,3.7179,3.2926,1.626,1.8136
367849,6.0287,6.0943,4.6935,4.5246,4.9843,5.3157,3.696,3.277,1.601,1.8011
368111,6.0318,6.0943,4.7185,4.5278,4.9687,5.3032,3.6741,3.2707,1.6135,1.8292
368373,6.0287,6.0818,4.7216,4.5184,4.9749,5.3064,3.6991,3.2895,1.5853,1.7792
368635,6.0255,6.0818,4.7154,4.5309,4.9624,5.2813,3.6835,3.3051,1.5916,1.7917
368897,6.0287,6.0756,4.7279,4.5465,4.9999,5.2595,3.6866,3.327,1.5916,1.8167
369159,5.9974,6.0537,4.731,4.5434,4.9687,5.2751,3.7116,3.3364,1.5978,1.7761
369421,5.9849,6.0506,4.7341,4.559,4.9812,5.2438,3.6772,3.3583,1.576,1.798
369683,5.9755,6.0537,4.7466,4.5747,4.9499,5.2438,3.6585,3.3583,1.5635,1.7667
369945,5.9599,6.0287,4.7498,4.584,4.9343,5.2094,3.671,3.3552,1.5853,1.7636
370207,5.9724,6.0381,4.7529,4.5747,4.928,5.2063,3.6741,3.352,1.5603,1.7792
370469,6.0162,6.0318,4.7248,4.5653,4.9092,5.1875,3.6804,3.3364,1.5635,1.7261
370731,5.9568,6.0037,4.7279,4.5622,4.9124,5.1813,3.6647,3.3614,1.5291,1.7261
370993,5.988,6.0099,4.7341,4.5715,4.878,5.1813,3.6835,3.3771,1.5259,1.7479
371255,5.9786,6.0005,4.7373,4.5778,4.8655,5.1875,3.6491,3.3896,1.5322,1.7198
371517,5.9661,5.9943,4.7404,4.5809,4.8436,5.1438,3.6397,3.3771,1.5103,1.7042
371779,5.9411,5.9911,4.7341,4.5715,4.8623,5.125,3.6397,3.3677,1.5353,1.6791
372041,5.9192,5.9818,4.7591,4.5934,4.8655,5.1406,3.6554,3.3583,1.5603,1.6948
372303,5.9317,5.9599,4.7685,4.5778,4.8436,5.1313,3.6616,3.3614,1.5384,1.6885
372565,5.8755,5.9568,4.7904,4.5965,4.8373,5.1469,3.671,3.3833,1.4915,1.6479
372827,5.8817,5.9505,4.7967,4.5934,4.8373,5.1438,3.6897,3.3927,1.4603,1.6229
373089,5.8755,5.9411,4.7935,4.6059,4.8279,5.1125,3.6585,3.3896,1.4696,1.6416
373351,5.8817,5.9693,4.7967,4.5965,4.8592,5.1375,3.6679,3.3802,1.4603,1.6448
373613,5.9067,5.9693,4.7998,4.6028,4.8342,5.1187,3.6804,3.3739,1.4634,1.651
373875,5.8911,5.9661,4.7842,4.5997,4.8186,5.125,3.6897,3.3833,1.4759,1.6448
374137,5.8911,5.9568,4.8029,4.6216,4.8279,5.1281,3.6616,3.3833,1.4603,1.6416
374399,5.8629,5.963,4.8123,4.6059,4.8186,5.1156,3.696,3.3677,1.4571,1.6416
374661,5.8567,5.9474,4.8061,4.6091,4.8311,5.1031,3.6616,3.3708,1.4759,1.6229
374923,5.8629,5.9317,4.8404,4.6184,4.7967,5.0906,3.6835,3.3739,1.454,1.6229
375185,5.8598,5.9442,4.8217,4.6216,4.7935,5.1187,3.6835,3.3364,1.454,1.5853
375447,5.8442,5.9317,4.8311,4.6278,4.8092,5.0969,3.6741,3.3458,1.4352,1.6354
375709,5.8442,5.9349,4.8342,4.6184,4.8248,5.0718,3.671,3.3302,1.4227,1.6104
375971,5.8286,5.9286,4.8342,4.6091,4.7935,5.0625,3.6772,3.327,1.4634,1.6041
376233,5.8098,5.9161,4.8592,4.6247,4.8092,5.0812,3.6897,3.3364,1.4384,1.6072
376495,5.8223,5.9036,4.8655,4.6403,4.8311,5.0937,3.7054,3.3176,1.4478,1.6072
376757,5.8536,5.8973,4.8874,4.6403,4.8311,5.0687,3.6804,3.3364,1.3977,1.5728
377019,5.8411,5.8755,4.9186,4.6403,4.7998,5.0249,3.6929,3.3489,1.3915,1.5728
377281,5.8223,5.8629,4.9061,4.6403,4.7498,5.0406,3.7085,3.3708,1.3727,1.5916
377543,5.8004,5.8755,4.8561,4.656,4.7779,5.0218,3.7023,3.3677,1.379,1.5666
377805,5.8317,5.8629,4.853,4.6435,4.7779,5.0249,3.6897,3.3771,1.3539,1.5572
378067,5.8442,5.8379,4.8186,4.6466,4.7404,5.0281,3.7429,3.3771,1.3196,1.5416
378329,5.8411,5.8504,4.8217,4.6435,4.7279,5.0249,3.721,3.3677,1.2977,1.5384
378591,5.8254,5.8348,4.8154,4.6466,4.706,4.9999,3.7054,3.3614,1.2727,1.5509
378853,5.7629,5.8442,4.8248,4.6622,4.7122,5.0156,3.7054,3.3583,1.2601,1.5416
379115,5.7566,5.8223,4.8561,4.6685,4.6591,4.9812,3.7085,3.4083,1.2383,1.5541
379377,5.8004,5.816,4.8936,4.6747,4.706,4.9843,3.7023,3.3989,1.207,1.5447
379639,5.7598,5.8223,4.9499,4.6685,4.7091,4.9655,3.7148,3.4083,1.1914,1.5322
379901,5.741,5.816,4.9655,4.6841,4.6841,4.978,3.721,3.4021,1.1757,1.5478
380163,5.7535,5.7942,4.9499,4.6841,4.6591,4.9374,3.7179,3.424,1.1601,1.5478
380425,5.7254,5.7879,4.9561,4.681,4.6841,4.9405,3.7304,3.4396,1.1319,1.5134
380687,5.7285,5.7723,4.9468,4.6841,4.6341,4.9311,3.7273,3.4552,1.1194,1.5134
380949,5.7441,5.7566,4.9436,4.6872,4.6466,4.9124,3.7335,3.4458,1.1038,1.5259
381211,5.7222,5.7754,4.9436,4.6997,4.5965,4.8967,3.7335,3.4333,1.1444,1.4665
381473,5.7191,5.7629,4.9718,4.6904,4.6153,4.8686,3.7023,3.4271,1.1695,1.4915
381735,5.7285,5.766,4.9718,4.7091,4.6591,4.9155,3.7241,3.4177,1.1914,1.4665
381997,5.7003,5.766,4.978,4.706,4.5965,4.903,3.7179,3.4208,1.4321,1.454
382259,5.7035,5.7566,4.9968,4.7122,4.5934,4.8936,3.7273,3.3864,1.454,1.4509
382521,5.6691,5.7691,4.9749,4.7185,4.5965,4.8874,3.7367,3.3176,1.3915,1.4728
382783,5.7035,5.7723,4.928,4.7279,4.6247,4.8842,3.7523,3.2832,1.4009,1.4321
383045,5.7097,5.7441,4.9436,4.7185,4.6372,4.8748,3.7585,3.2895,1.4352,1.4571
383307,5.7066,5.7473,4.9124,4.7185,4.6309,4.8717,3.7523,3.2864,1.4102,1.454
383569,5.691,5.7535,4.9343,4.7341,4.6184,4.8905,3.7554,3.2801,1.4259,1.4478
383831,5.7003,5.7785,4.9374,4.7466,4.6278,4.8842,3.7585,3.2582,1.3915,1.4196
384093,5.6753,5.7754,4.928,4.7279,4.6216,4.8561,3.7585,3.277,1.3915,1.4634
384355,5.6941,5.766,4.9217,4.7216,4.6216,4.853,3.7554,3.2801,1.4102,1.4634
384617,5.7129,5.7816,4.9405,4.7341,4.6216,4.8811,3.7804,3.2739,1.3946,1.454
384879,5.7035,5.7754,4.928,4.731,4.6372,4.8748,3.7492,3.2707,1.4384,1.4321
385141,5.6722,5.766,4.9186,4.7404,4.6309,4.8905,3.7523,3.2426,1.404,1.4509
385403,5.6566,5.7598,4.9311,4.731,4.6341,4.8373,3.7804,3.2332,1.3915,1.454
385665,5.6503,5.7535,4.9499,4.7435,4.6372,4.853,3.7992,3.1894,1.3946,1.4509
385927,5.6816,5.7629,4.9749,4.7435,4.6309,4.8592,3.7554,3.227,1.3852,1.4415
386189,5.6441,5.7535,4.9874,4.7591,4.6247,4.8436,3.7523,3.202,1.3696,1.4196
386451,5.6316,5.7629,4.9749,4.7748,4.6341,4.8154,3.7804,3.1988,1.3696,1.4259
386713,5.6722,5.7504,4.9561,4.7498,4.6341,4.8186,3.7648,3.1863,1.3696,1.4227
386975,5.666,5.7441,4.9593,4.7654,4.6278,4.8342,3.7648,3.2207,1.3414,1.4165
387237,5.6628,5.7441,4.9687,4.756,4.6059,4.8373,3.7929,3.1707,1.3352,1.4009
387499,5.6785,5.7222,4.9937,4.756,4.6278,4.8154,3.8086,3.2113,1.3039,1.3883
387761,5.6222,5.7191,5.0062,4.7498,4.5903,4.7998,3.8367,3.2113,1.3446,1.3977
388023,5.691,5.7254,5.0124,4.7591,4.6122,4.7873,3.8054,3.2238,1.3227,1.379
388285,5.6816,5.7129,4.9999,4.7842,4.5809,4.7998,3.7992,3.4802,1.3321,1.3571
388547,5.6878,5.7129,5.0093,4.781,4.5747,4.8154,3.7836,3.4646,1.3539,1.3633
388809,5.7035,5.7035,4.9687,4.7591,4.5465,4.8154,3.8023,3.3583,1.3414,1.3164
389071,5.741,5.7097,4.9593,4.7717,4.5622,4.7685,3.8305,3.3552,1.3383,1.3321
389333,5.7129,5.7066,4.9718,4.8061,4.5496,4.7373,3.8211,3.7585,1.3196,1.3164
389595,5.7441,5.6878,4.9937,4.7998,4.534,4.7717,3.8711,3.8211,1.3102,1.2914
389857,5.7254,5.6941,5.0187,4.7967,4.5371,4.7185,3.8867,4.0493,1.2977,1.307
390119,5.7066,5.6847,5.0156,4.7967,4.5121,4.7185,3.8398,4.1025,1.2945,1.282
390381,5.8004,5.6534,5.0875,4.8029,4.5059,4.731,3.8586,3.8586,1.2852,1.2695
390643,5.791,5.6503,5.0812,4.7873,4.4871,4.731,3.8242,3.9712,1.3133,1.2789
390905,5.8348,5.6472,5.1062,4.7842,4.4746,4.7341,3.8555,4.0056,1.3289,1.2727
391167,5.8567,5.6378,5.1125,4.7623,4.4715,4.7216,3.8586,4.0118,1.307,1.2727
391429,5.8379,5.6253,5.1406,4.7998,4.434,4.6747,3.8586,4.1088,1.3258,1.2727
391691,5.8286,5.6253,5.1031,4.7967,4.4402,4.7154,3.843,4.1244,1.3383,1.2539
391953,5.791,5.6222,5.1187,4.8154,4.4496,4.6685,3.8649,4.1463,1.2945,1.2476
392215,5.7754,5.6378,5.1281,4.8279,4.4433,4.6622,3.9024,4.1807,1.3039,1.2445
392477,5.7379,5.5847,5.1062,4.8061,4.4402,4.681,3.9024,4.0994,1.2883,1.2539
392739,5.7285,5.6003,5.0906,4.8373,4.4183,4.6653,3.8961,4.0493,1.3227,1.2601
393001,5.7097,5.5878,5.1094,4.8467,4.4308,4.6591,3.8993,4.0149,1.3008,1.2601
393263,5.6753,5.6034,5.1062,4.8404,4.434,4.6122,3.9086,4.0024,1.3039,1.2664
393525,5.6284,5.5909,5.0593,4.8623,4.4496,4.5997,3.9055,4.0118,1.2945,1.2633
393787,5.6159,5.569,5.0468,4.8623,4.4214,4.5872,3.968,3.9993,1.2945,1.232
394049,5.6159,5.5815,5.0969,4.8874,4.4277,4.6216,3.9649,4.0181,1.3008,1.2226
394311,5.5847,5.5878,5.1782,4.8655,4.4308,4.6153,3.9649,3.9899,1.3164,1.2257
394573,5.6097,5.5471,5.1125,4.878,4.4089,4.6059,3.9243,4.0087,1.3102,1.2164
394835,5.5628,5.5784,5.0969,4.8874,4.4121,4.6028,3.9399,3.9993,1.307,1.2695
395097,5.5534,5.5721,5.1,4.878,4.387,4.5903,3.9962,3.9805,1.2914,1.2383
395359,5.519,5.5565,5.1625,4.8655,4.4027,4.584,3.9837,3.9962,1.2664,1.2414
395621,5.5503,5.5346,5.1406,4.9061,4.3839,4.5684,4.0149,4.0087,1.2695,1.2289
395883,5.5409,5.5315,5.125,4.8842,4.3683,4.534,4.0056,4.0368,1.2601,1.2383
396145,5.5221,5.4908,5.15,4.8999,4.3433,4.5434,4.0118,4.0744,1.2414,1.232
396407,5.5034,5.4533,5.1844,4.8748,4.3276,4.5184,4.0243,4.09,1.2508,1.2383
396669,5.5002,5.4627,5.2063,4.8748,4.3151,4.5403,4.0337,4.065,1.2508,1.2289
396931,5.4502,5.4564,5.2032,4.8999,4.3151,4.5278,4.0181,4.0587,1.2351,1.232
397193,5.469,5.4627,5.1938,4.9124,4.3151,4.5246,3.9868,4.09,1.2414,1.2289
397455,5.4846,5.4564,5.2344,4.9092,4.3026,4.5278,3.9712,4.0994,1.2351,1.2508
397717,5.4221,5.4471,5.2563,4.9217,4.2776,4.5184,3.9931,4.0869,1.232,1.2226
397979,5.347,5.4721,5.2657,4.9311,4.287,4.484,4.0337,4.1213,1.2257,1.2257
398241,5.2907,5.4439,5.2595,4.9311,4.2557,4.5215,4.0744,4.1244,1.2195,1.2195
398503,5.2876,5.4471,5.2126,4.9436,4.2776,4.4715,4.065,4.1275,1.2164,1.2132
398765,5.2782,5.4502,5.2157,4.9561,4.2714,4.4934,4.0775,4.0618,1.2039,1.2195
399027,5.3439,5.4564,5.2595,4.9593,4.2307,4.4809,4.0962,4.0775,1.2132,1.2257
399289,5.3314,5.4627,5.2688,4.953,4.2276,4.4621,4.0525,4.0775,1.2007,1.1976
399551,5.3439,5.469,5.2501,4.953,4.2151,4.4433,4.1025,4.1119,1.1914,1.2257
399813,5.3314,5.4471,5.2032,4.9655,4.2182,4.4683,4.0869,4.1056,1.1851,1.2289
400075,5.3157,5.4283,5.2126,4.9968,4.2119,4.4183,4.1181,4.1338,1.1882,1.232
400337,5.3282,5.4252,5.2751,5.0218,4.2151,4.4465,4.1119,4.1494,1.1726,1.1945
400599,5.3251,5.4471,5.3126,5.0218,4.2276,4.4246,4.1275,4.1463,1.1632,1.2195
400861,5.272,5.4127,5.3064,4.9968,4.2151,4.3808,4.1463,4.1494,1.1726,1.2226
401123,5.297,5.4189,5.2813,4.9812,4.2119,4.3745,4.09,4.1181,1.157,1.2476
401385,5.2845,5.4252,5.2782,4.9968,4.2057,4.3964,4.1275,4.115,1.1351,1.2633
401647,5.2845,5.4127,5.3064,5.0281,4.1963,4.4121,4.1213,4.1963,1.1382,1.2601
401909,5.2595,5.4127,5.322,5.0062,4.2026,4.3745,4.1213,4.2495,1.1538,1.2539
402171,5.272,5.3908,5.3533,5.003,4.1901,4.3652,4.14,4.1963,1.157,1.2195
402433,5.3001,5.3689,5.3064,5.0343,4.1744,4.3745,4.165,4.1744,1.1538,0.9005
402695,5.3345,5.3626,5.3001,5.0281,4.1807,4.3401,4.1775,4.1713,1.1163,0.8662
402957,5.2532,5.3689,5.3189,5.0468,4.1494,4.312,4.1869,4.1619,1.1413,1.1069
403219,5.2626,5.3595,5.3314,5.0374,4.1713,4.3652,4.1901,4.1963,1.1069,1.1319
403481,5.2626,5.3845,5.3282,5.0531,4.1619,4.3151,4.2057,4.2088,1.1476,1.1288
403743,5.2657,5.3814,5.3314,5.0843,4.1682,4.312,4.2088,4.2714,1.0975,1.1444
