t_sec;x_true;y_true;theta_true;x_pred;y_pred;theta_pred;x_est;y_est;theta_est;v_cmd;w_cmd;v_meas;w_meas;pos_err_m;heading_err_deg
11.46688;3.680151;0.249067;0.107500;5.349077;-0.253857;0.001812;4.863774;0.126162;1.256440;0.633333;1.266667;0.633333;1.266667;1.189986;65.829395
11.51884;3.711635;0.252464;0.107500;5.392732;0.478921;-0.080120;4.903265;0.133393;-1.374574;0.633333;-1.266667;0.633333;-1.266667;1.197564;84.916561
11.56994;3.743119;0.255862;0.108750;5.350745;-0.287095;-0.134047;4.931841;0.098185;1.072970;0.633333;1.266667;0.633333;1.266667;1.199133;55.245762
11.62076;3.774599;0.259299;0.108750;5.509786;0.349010;-0.254041;4.937458;0.076645;-1.550245;0.633333;-1.266667;0.633333;-1.266667;1.177117;95.053440
11.67212;3.806078;0.262736;0.110000;5.285134;-0.381786;-0.293631;4.932840;0.022836;0.921132;0.633333;1.266667;0.633333;1.266667;1.152017;46.474425
11.72297;3.837554;0.266212;0.110000;5.579445;0.223221;-0.320096;5.073062;0.016448;-1.488568;0.633333;-1.266667;0.633333;-1.266667;1.260502;91.591211
11.77458;3.869029;0.269688;0.111250;5.459227;-0.459189;-0.289125;5.100867;0.011378;0.899547;0.633333;1.266667;0.633333;1.266667;1.258630;45.166104
11.82556;3.900500;0.273204;0.111250;5.712588;0.174249;-0.379118;5.127667;0.005816;-1.615427;0.633333;-1.266667;0.633333;-1.266667;1.255960;98.931328
11.87698;3.931971;0.276720;0.112500;5.458000;-0.541411;-0.439968;5.166700;-0.039212;0.741921;0.633333;1.266667;0.633333;1.266667;1.274507;36.063178
11.92927;3.963437;0.280275;0.112500;5.803870;0.044691;-0.480067;5.209210;-0.060860;-1.653778;0.633333;-1.266667;0.633333;-1.266667;1.291636;101.200285
11.97999;3.994904;0.283830;0.113750;5.542378;-0.615973;-0.406710;5.236779;-0.041481;0.862165;0.633333;1.266667;0.633333;1.266667;1.283776;42.881032
12.03162;4.026366;0.287424;0.113750;5.867024;0.093480;-0.440255;5.257037;-0.030192;-1.702771;0.633333;-1.266667;0.633333;-1.266667;1.270996;104.078961
12.08327;4.057828;0.291018;0.115000;5.571290;-0.573832;-0.390569;5.262065;-0.031760;0.931676;0.633333;1.266667;0.633333;1.266667;1.246745;46.792085
12.13382;4.089285;0.294652;0.115000;5.858818;0.174484;-0.266160;5.339334;0.037753;-1.371431;0.633333;-1.266667;0.633333;-1.266667;1.276174;85.166218
12.18507;4.120743;0.298286;0.116250;5.804498;-0.372361;-0.073744;5.370615;0.127823;1.230694;0.633333;1.266667;0.633333;1.266667;1.261443;63.852929
12.23695;4.152196;0.301959;0.116250;5.913215;0.514896;0.008589;5.473303;0.200763;-1.148901;0.633333;-1.266667;0.633333;-1.266667;1.324977;72.487807
12.28868;4.183649;0.305631;0.117500;6.027765;-0.096855;0.163644;5.473653;0.259908;1.460423;0.633333;1.266667;0.633333;1.266667;1.290814;76.943800
12.34014;4.215097;0.309344;0.117500;5.908539;0.742525;0.214326;5.504866;0.337094;-0.985665;0.633333;-1.266667;0.633333;-1.266667;1.290068;63.206724
12.39306;4.246545;0.313056;0.118750;6.099222;0.098074;0.220947;5.549215;0.306700;1.363478;0.633333;1.266667;0.633333;1.266667;1.302686;71.317675
12.44495;4.277989;0.316808;0.118750;5.986429;0.708755;0.123582;5.532814;0.317602;-1.058600;0.633333;-1.266667;0.633333;-1.266667;1.254826;67.457174
12.49587;4.309433;0.320559;0.120000;6.103666;0.054180;0.193924;5.586331;0.307281;1.391055;0.633333;1.266667;0.633333;1.266667;1.276968;72.826067
12.54687;4.340871;0.324350;0.120000;6.060632;0.754869;0.121806;5.624188;0.310479;-1.129613;0.633333;-1.266667;0.633333;-1.266667;1.283391;71.597559
12.59797;4.372310;0.328141;0.121250;6.183816;0.003900;0.127266;5.664443;0.277689;1.332103;0.633333;1.266667;0.633333;1.266667;1.293118;69.376781
